Parameter S1 S1_conf ST ST_conf
alpha -1.956257 0.000000 3.088627 0.000000
N -1.635130 0.000000 2.157836 0.000000
M -3.136644 0.000000 7.940434 0.000000
k1 -2.407627 0.000000 4.678346 0.000000
k2 -2.320031 0.000000 4.344116 0.000000
tau1 -2.716436 0.000000 5.955424 0.000000
tau2 -2.167055 0.000000 3.790126 0.000000
tauAch -2.617732 0.000000 5.530494 0.000000
tauNor -3.019690 0.000000 7.359335 0.000000
beta -2.232990 0.000000 4.024273 0.000000
h0 -4.261113 0.000000 14.654126 0.000000
mNor -2.322570 0.000000 4.353629 0.000000
mAch -0.863267 0.000000 0.601457 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 0.813905 0.000000
alpha M 3.884624 0.000000
alpha k1 2.393726 0.000000
alpha k2 2.214584 0.000000
alpha tau1 3.025264 0.000000
alpha tau2 1.901735 0.000000
alpha tauAch 2.823406 0.000000
alpha tauNor 3.645445 0.000000
alpha beta 2.036578 0.000000
alpha h0 6.184256 0.000000
alpha mNor 2.219777 0.000000
alpha mAch -0.764617 0.000000
N M 7.949664 0.000000
N k1 3.067643 0.000000
N k2 2.481035 0.000000
N tau1 5.135648 0.000000
N tau2 1.456597 0.000000
N tauAch 4.474651 0.000000
N tauNor 7.166458 0.000000
N beta 1.898147 0.000000
N h0 15.479922 0.000000
N mNor 2.498039 0.000000
N mAch -7.274506 0.000000
M k1 2.992867 0.000000
M k2 3.051743 0.000000
M tau1 2.785307 0.000000
M tau2 3.154563 0.000000
M tauAch 2.851649 0.000000
M tauNor 2.581480 0.000000
M beta 3.110246 0.000000
M h0 1.747081 0.000000
M mNor 3.050036 0.000000
M mAch 4.030879 0.000000
k1 k2 3.055775 0.000000
k1 tau1 5.089787 0.000000
k1 tau2 2.270832 0.000000
k1 tauAch 4.583319 0.000000
k1 tauNor 6.645830 0.000000
k1 beta 2.609156 0.000000
k1 h0 13.015754 0.000000
k1 mNor 3.068803 0.000000
k1 mAch -4.419095 0.000000
k2 tau1 2.295395 0.000000
k2 tau2 2.321288 0.000000
k2 tauAch 2.300047 0.000000
k2 tauNor 2.281102 0.000000
k2 beta 2.318180 0.000000
k2 h0 2.222592 0.000000
k2 mNor 2.313958 0.000000
k2 mAch 2.382737 0.000000
tau1 tau2 2.749488 0.000000
tau1 tauAch 2.190760 0.000000
tau1 tauNor 1.692429 0.000000
tau1 beta 2.667744 0.000000
tau1 h0 0.153370 0.000000
tau1 mNor 2.556687 0.000000
tau1 mAch 4.365864 0.000000
tau2 tauAch -0.017326 0.000000
tau2 tauNor -2.088073 0.000000
tau2 beta 1.964722 0.000000
tau2 h0 -8.483437 0.000000
tau2 mNor 1.503239 0.000000
tau2 mAch 9.021041 0.000000
tauAch tauNor 3.670512 0.000000
tauAch beta 2.667792 0.000000
tauAch h0 5.252817 0.000000
tauAch mNor 2.781969 0.000000
tauAch mAch 0.921956 0.000000
tauNor beta 3.046169 0.000000
tauNor h0 4.413490 0.000000
tauNor mNor 3.106562 0.000000
tauNor mAch 2.122729 0.000000
beta h0 5.157745 0.000000
beta mNor 2.415282 0.000000
beta mAch 0.350803 0.000000
h0 mNor 4.279333 0.000000
h0 mAch 4.072997 0.000000
mNor mAch -2.246753 0.000000
