Parameter S1 S1_conf ST ST_conf
alpha -13.950983 0.000000 14.058311 0.000000
N -5.668950 0.000000 2.321287 0.000000
M 7.513314 0.000000 4.077431 0.000000
k1 4.071997 0.000000 1.197673 0.000000
k2 -14.688230 0.000000 15.583409 0.000000
tau1 58.809631 0.000000 249.816118 0.000000
tau2 12.345617 0.000000 11.009031 0.000000
tauAch -4.703456 0.000000 1.597930 0.000000
tauNor -1.095510 0.000000 0.086687 0.000000
beta -73.851840 0.000000 393.954602 0.000000
h0 -9.858498 0.000000 7.020129 0.000000
mNor -121.322325 0.000000 1063.175565 0.000000
mAch -1.045732 0.000000 0.078989 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 22.256631 0.000000
alpha M -5.055490 0.000000
alpha k1 2.074520 0.000000
alpha k2 40.943531 0.000000
alpha tau1 -111.335500 0.000000
alpha tau2 -15.067459 0.000000
alpha tauAch 20.256238 0.000000
alpha tauNor 12.780994 0.000000
alpha beta 163.523658 0.000000
alpha h0 30.936888 0.000000
alpha mNor 261.876988 0.000000
alpha mAch 12.677859 0.000000
N M -3.464930 0.000000
N k1 -0.038484 0.000000
N k2 18.640673 0.000000
N tau1 -54.539576 0.000000
N tau2 -8.276350 0.000000
N tauAch 8.699046 0.000000
N tauNor 5.106692 0.000000
N beta 77.548614 0.000000
N h0 13.831812 0.000000
N mNor 124.813960 0.000000
N mAch 5.057129 0.000000
M k1 -11.258157 0.000000
M k2 0.997877 0.000000
M tau1 -47.018187 0.000000
M tau2 -16.663302 0.000000
M tauAch -5.525164 0.000000
M tauNor -7.882231 0.000000
M beta 39.649391 0.000000
M h0 -2.157381 0.000000
M mNor 70.661801 0.000000
M mAch -7.914751 0.000000
k1 k2 14.153284 0.000000
k1 tau1 -88.665022 0.000000
k1 tau2 -23.665154 0.000000
k1 tauAch 0.185291 0.000000
k1 tauNor -4.861970 0.000000
k1 beta 96.918986 0.000000
k1 h0 7.396831 0.000000
k1 mNor 163.326834 0.000000
k1 mAch -4.931606 0.000000
k2 tau1 -31.006507 0.000000
k2 tau2 4.104566 0.000000
k2 tauAch 16.987895 0.000000
k2 tauNor 14.261509 0.000000
k2 beta 69.240675 0.000000
k2 h0 20.883363 0.000000
k2 mNor 105.112299 0.000000
k2 mAch 14.223894 0.000000
tau1 tau2 -80.915662 0.000000
tau1 tauAch -54.006335 0.000000
tau1 tauNor -59.700920 0.000000
tau1 beta 55.133707 0.000000
tau1 h0 -45.869897 0.000000
tau1 mNor 130.058534 0.000000
tau1 mAch -59.779487 0.000000
tau2 tauAch -3.694543 0.000000
tau2 tauNor -13.950890 0.000000
tau2 beta 192.874336 0.000000
tau2 h0 10.959754 0.000000
tau2 mNor 327.819211 0.000000
tau2 mAch -14.092396 0.000000
tauAch tauNor 3.710514 0.000000
tauAch beta 131.642208 0.000000
tauAch h0 19.118987 0.000000
tauAch mNor 215.112327 0.000000
tauAch mAch 3.622986 0.000000
tauNor beta 89.259351 0.000000
tauNor h0 11.107650 0.000000
tauNor mNor 147.232556 0.000000
tauNor mAch 0.345082 0.000000
beta h0 88.849349 0.000000
beta mNor 292.755258 0.000000
beta mAch 72.727750 0.000000
h0 mNor 17.567118 0.000000
h0 mAch 9.818914 0.000000
mNor mAch 118.950865 0.000000
