Parameter S1 S1_conf ST ST_conf
alpha 0.899627 0.000000 5.463033 0.000000
N 0.714641 0.000000 3.447346 0.000000
M 0.230306 0.000000 0.358028 0.000000
k1 0.739904 0.000000 3.695385 0.000000
k2 0.524094 0.000000 1.854073 0.000000
tau1 0.456667 0.000000 1.407691 0.000000
tau2 0.542962 0.000000 1.989977 0.000000
tauAch 0.375395 0.000000 0.951231 0.000000
tauNor 4.740315 0.000000 151.678079 0.000000
beta 0.476408 0.000000 1.532027 0.000000
h0 0.657055 0.000000 2.914152 0.000000
mNor 1.061579 0.000000 7.606992 0.000000
mAch 0.543884 0.000000 1.996741 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.477351 0.000000
alpha M -1.314236 0.000000
alpha k1 -0.433699 0.000000
alpha k2 -0.806599 0.000000
alpha tau1 -0.923106 0.000000
alpha tau2 -0.773996 0.000000
alpha tauAch -1.063535 0.000000
alpha tauNor 6.478618 0.000000
alpha beta -0.888996 0.000000
alpha h0 -0.576855 0.000000
alpha mNor 0.122123 0.000000
alpha mAch -0.772403 0.000000
N M 3.559982 0.000000
N k1 -5.518367 0.000000
N k2 -1.673770 0.000000
N tau1 -0.472576 0.000000
N tau2 -2.009905 0.000000
N tauAch 0.975253 0.000000
N tauNor -76.784461 0.000000
N beta -0.824256 0.000000
N h0 -4.042433 0.000000
N mNor -11.248899 0.000000
N mAch -2.026329 0.000000
M k1 -0.604412 0.000000
M k2 -0.305001 0.000000
M tau1 -0.211454 0.000000
M tau2 -0.331179 0.000000
M tauAch -0.098699 0.000000
M tauNor -6.154502 0.000000
M beta -0.238842 0.000000
M h0 -0.489469 0.000000
M mNor -1.050697 0.000000
M mAch -0.332458 0.000000
k1 k2 -0.973982 0.000000
k1 tau1 -0.680828 0.000000
k1 tau2 -1.056016 0.000000
k1 tauAch -0.327483 0.000000
k1 tauNor -19.304888 0.000000
k1 beta -0.766656 0.000000
k1 h0 -1.552058 0.000000
k1 mNor -3.310810 0.000000
k1 mAch -1.060024 0.000000
k2 tau1 -0.185870 0.000000
k2 tau2 -2.333885 0.000000
k2 tauAch 1.837090 0.000000
k2 tauNor -106.811749 0.000000
k2 beta -0.677252 0.000000
k2 h0 -5.173811 0.000000
k2 mNor -15.242961 0.000000
k2 mAch -2.356834 0.000000
tau1 tau2 -0.640584 0.000000
tau1 tauAch -0.216715 0.000000
tau1 tauNor -11.258008 0.000000
tau1 beta -0.472231 0.000000
tau1 h0 -0.929188 0.000000
tau1 mNor -1.952452 0.000000
tau1 mAch -0.642917 0.000000
tau2 tauAch 0.106002 0.000000
tau2 tauNor -29.755810 0.000000
tau2 beta -0.585057 0.000000
tau2 h0 -1.820923 0.000000
tau2 mNor -4.588399 0.000000
tau2 mAch -1.046686 0.000000
tauAch tauNor 13.692155 0.000000
tauAch beta -0.355124 0.000000
tauAch h0 0.240011 0.000000
tauAch mNor 1.572699 0.000000
tauAch mAch -0.132826 0.000000
tauNor beta -4.751454 0.000000
tauNor h0 -5.078480 0.000000
tauNor mNor -5.810791 0.000000
tauNor mAch -4.873606 0.000000
beta h0 -1.950221 0.000000
beta mNor -5.141822 0.000000
beta mAch -1.057329 0.000000
h0 mNor -1.738158 0.000000
h0 mAch -0.791670 0.000000
mNor mAch -1.295317 0.000000
