Parameter S1 S1_conf ST ST_conf
alpha -3.543482 0.000000 0.326633 0.000000
N -15.619791 0.000000 6.346739 0.000000
M 3.056141 0.000000 0.242967 0.000000
k1 -9.221774 0.000000 2.212224 0.000000
k2 16.177284 0.000000 6.807872 0.000000
tau1 -8.822411 0.000000 2.024765 0.000000
tau2 -10.106426 0.000000 2.657023 0.000000
tauAch -5.812311 0.000000 0.878816 0.000000
tauNor -4.920348 0.000000 0.629784 0.000000
beta -10.830897 0.000000 3.051610 0.000000
h0 -13.753788 0.000000 4.920903 0.000000
mNor -14.635363 0.000000 5.571949 0.000000
mAch -15.272689 0.000000 6.067799 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 10.309808 0.000000
alpha M -14.145156 0.000000
alpha k1 1.932004 0.000000
alpha k2 -31.326471 0.000000
alpha tau1 1.409063 0.000000
alpha tau2 3.090401 0.000000
alpha tauAch -2.532474 0.000000
alpha tauNor -3.700443 0.000000
alpha beta 4.039050 0.000000
alpha h0 7.866394 0.000000
alpha mNor 9.020760 0.000000
alpha mAch 9.855299 0.000000
N M -1.022029 0.000000
N k1 14.103681 0.000000
N k2 -17.186550 0.000000
N tau1 13.611688 0.000000
N tau2 15.193524 0.000000
N tauAch 9.903412 0.000000
N tauNor 8.804563 0.000000
N beta 16.086032 0.000000
N h0 19.686872 0.000000
N mNor 20.772923 0.000000
N mAch 21.558074 0.000000
M k1 -5.022936 0.000000
M k2 -45.614620 0.000000
M tau1 -5.661181 0.000000
M tau2 -3.609123 0.000000
M tauAch -10.471793 0.000000
M tauNor -11.897289 0.000000
M beta -2.451304 0.000000
M h0 2.219936 0.000000
M mNor 3.628830 0.000000
M mAch 4.647378 0.000000
k1 k2 -12.508159 0.000000
k1 tau1 7.891667 0.000000
k1 tau2 8.939427 0.000000
k1 tauAch 5.435416 0.000000
k1 tauNor 4.707572 0.000000
k1 beta 9.530597 0.000000
k1 h0 11.915686 0.000000
k1 mNor 12.635053 0.000000
k1 mAch 13.155113 0.000000
k2 tau1 -17.687935 0.000000
k2 tau2 -16.497955 0.000000
k2 tauAch -20.477588 0.000000
k2 tauNor -21.304226 0.000000
k2 beta -15.826542 0.000000
k2 h0 -13.117711 0.000000
k2 mNor -12.300699 0.000000
k2 mAch -11.710048 0.000000
tau1 tau2 8.949519 0.000000
tau1 tauAch 10.526978 0.000000
tau1 tauNor 10.854643 0.000000
tau1 beta 8.683383 0.000000
tau1 h0 7.609648 0.000000
tau1 mNor 7.285799 0.000000
tau1 mAch 7.051675 0.000000
tau2 tauAch 3.882973 0.000000
tau2 tauNor 2.686652 0.000000
tau2 beta 10.614024 0.000000
tau2 h0 14.534278 0.000000
tau2 mNor 15.716667 0.000000
tau2 mAch 16.571465 0.000000
tauAch tauNor 18.722095 0.000000
tauAch beta 4.929133 0.000000
tauAch h0 -1.891780 0.000000
tauAch mNor -3.949037 0.000000
tauAch mAch -5.436314 0.000000
tauNor beta 5.295575 0.000000
tauNor h0 8.193503 0.000000
tauNor mNor 9.067548 0.000000
tauNor mAch 9.699432 0.000000
beta h0 17.040622 0.000000
beta mNor 18.698832 0.000000
beta mAch 19.897621 0.000000
h0 mNor 18.396963 0.000000
h0 mAch 19.104415 0.000000
mNor mAch 19.821429 0.000000
