Parameter S1 S1_conf ST ST_conf
alpha -0.069924 0.000000 1.907705 0.000000
N -0.170993 0.000000 11.408210 0.000000
M -0.183863 0.000000 13.190207 0.000000
k1 -0.172943 0.000000 11.669901 0.000000
k2 -0.105025 0.000000 4.303744 0.000000
tau1 -0.016548 0.000000 0.106841 0.000000
tau2 -0.280587 0.000000 30.718159 0.000000
tauAch -0.070537 0.000000 1.941293 0.000000
tauNor -0.181384 0.000000 12.836870 0.000000
beta 0.007577 0.000000 0.022403 0.000000
h0 -0.129039 0.000000 6.496820 0.000000
mNor -0.085134 0.000000 2.827942 0.000000
mAch -0.158903 0.000000 9.851963 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 1.477679 0.000000
alpha M 1.662342 0.000000
alpha k1 1.505658 0.000000
alpha k2 0.531181 0.000000
alpha tau1 -0.738276 0.000000
alpha tau2 3.050111 0.000000
alpha tauAch 0.036349 0.000000
alpha tauNor 1.626768 0.000000
alpha beta -1.084419 0.000000
alpha h0 0.875726 0.000000
alpha mNor 0.245793 0.000000
alpha mAch 1.304207 0.000000
N M 8.504646 0.000000
N k1 7.684668 0.000000
N k2 2.584908 0.000000
N tau1 -4.058587 0.000000
N tau2 15.767307 0.000000
N tauAch -0.004716 0.000000
N tauNor 8.318477 0.000000
N beta -5.870069 0.000000
N h0 4.388022 0.000000
N mNor 1.091376 0.000000
N mAch 6.630411 0.000000
M k1 -99.190688 0.000000
M k2 -31.742148 0.000000
M tau1 56.123547 0.000000
M tau2 -206.090261 0.000000
M tauAch 2.507767 0.000000
M tauNor -107.573341 0.000000
M beta 80.081888 0.000000
M h0 -55.589827 0.000000
M mNor -11.988966 0.000000
M mAch -85.247266 0.000000
k1 k2 -1.807669 0.000000
k1 tau1 3.643305 0.000000
k1 tau2 -12.623801 0.000000
k1 tauAch 0.317112 0.000000
k1 tauNor -6.512051 0.000000
k1 beta 5.129622 0.000000
k1 h0 -3.287121 0.000000
k1 mNor -0.582230 0.000000
k1 mAch -5.126996 0.000000
k2 tau1 -5.211492 0.000000
k2 tau2 19.709353 0.000000
k2 tauAch -0.115839 0.000000
k2 tauNor 10.346288 0.000000
k2 beta -7.488497 0.000000
k2 h0 5.405766 0.000000
k2 mNor 1.261933 0.000000
k2 mAch 8.224414 0.000000
tau1 tau2 -16.103557 0.000000
tau1 tauAch 0.198158 0.000000
tau1 tauNor -8.404564 0.000000
tau1 beta 6.260494 0.000000
tau1 h0 -4.342107 0.000000
tau1 mNor -0.934746 0.000000
tau1 mAch -6.659805 0.000000
tau2 tauAch 0.258712 0.000000
tau2 tauNor 1.294894 0.000000
tau2 beta -0.471485 0.000000
tau2 h0 0.805579 0.000000
tau2 mNor 0.395168 0.000000
tau2 mAch 1.084741 0.000000
tauAch tauNor 5.505338 0.000000
tauAch beta -3.959170 0.000000
tauAch h0 2.883517 0.000000
tauAch mNor 0.684481 0.000000
tauAch mAch 4.379309 0.000000
tauNor beta 2.171751 0.000000
tauNor h0 -1.208013 0.000000
tauNor mNor -0.121857 0.000000
tauNor mAch -1.946820 0.000000
beta h0 2.560000 0.000000
beta mNor 0.552807 0.000000
beta mAch 3.925299 0.000000
h0 mNor 2.643972 0.000000
h0 mAch 17.779295 0.000000
mNor mAch -6.748309 0.000000
