Parameter S1 S1_conf ST ST_conf
alpha 0.862636 0.000000 0.658202 0.000000
N 0.873657 0.000000 0.675128 0.000000
M 0.067745 0.000000 0.004059 0.000000
k1 4.074707 0.000000 14.685780 0.000000
k2 1.031871 0.000000 0.941792 0.000000
tau1 2.045190 0.000000 3.699741 0.000000
tau2 0.364233 0.000000 0.117344 0.000000
tauAch 1.499111 0.000000 1.987795 0.000000
tauNor 0.053943 0.000000 0.002574 0.000000
beta 0.502030 0.000000 0.222927 0.000000
h0 4.827126 0.000000 20.610165 0.000000
mNor 0.977723 0.000000 0.845543 0.000000
mAch -0.274651 0.000000 0.066722 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.756198 0.000000
alpha M 0.568246 0.000000
alpha k1 -6.016842 0.000000
alpha k2 -1.016209 0.000000
alpha tau1 -2.681509 0.000000
alpha tau2 0.080995 0.000000
alpha tauAch -1.784077 0.000000
alpha tauNor 0.590930 0.000000
alpha beta -0.145462 0.000000
alpha h0 -7.253376 0.000000
alpha mNor -0.927221 0.000000
alpha mAch 1.130945 0.000000
N M -13.943962 0.000000
N k1 46.207137 0.000000
N k2 0.529151 0.000000
N tau1 15.740732 0.000000
N tau2 -9.493201 0.000000
N tauAch 7.543188 0.000000
N tauNor -14.151165 0.000000
N beta -7.424639 0.000000
N h0 57.502183 0.000000
N mNor -0.283705 0.000000
N mAch -19.083900 0.000000
M k1 14.571038 0.000000
M k2 0.368428 0.000000
M tau1 5.098150 0.000000
M tau2 -2.747812 0.000000
M tauAch 2.549296 0.000000
M tauNor -4.196108 0.000000
M beta -2.104636 0.000000
M h0 18.082995 0.000000
M mNor 0.115688 0.000000
M mAch -5.729838 0.000000
k1 k2 -4.236637 0.000000
k1 tau1 -5.992547 0.000000
k1 tau2 -3.079732 0.000000
k1 tauAch -5.046285 0.000000
k1 tauNor -2.542051 0.000000
k1 beta -3.318511 0.000000
k1 h0 -10.813176 0.000000
k1 mNor -4.142807 0.000000
k1 mAch -1.972654 0.000000
k2 tau1 -5.157336 0.000000
k2 tau2 1.108420 0.000000
k2 tauAch -3.121830 0.000000
k2 tauNor 2.265024 0.000000
k2 beta 0.594782 0.000000
k2 h0 -15.526985 0.000000
k2 mNor -1.178360 0.000000
k2 mAch 3.489855 0.000000
tau1 tau2 0.531422 0.000000
tau1 tauAch -4.561209 0.000000
tau1 tauNor 1.923812 0.000000
tau1 beta -0.086926 0.000000
tau1 h0 -19.495284 0.000000
tau1 mNor -2.221542 0.000000
tau1 mAch 3.398338 0.000000
tau2 tauAch -2.447661 0.000000
tau2 tauNor 2.922360 0.000000
tau2 beta 1.257337 0.000000
tau2 h0 -14.814053 0.000000
tau2 mNor -0.510264 0.000000
tau2 mAch 4.143364 0.000000
tauAch tauNor 0.024745 0.000000
tauAch beta -0.747256 0.000000
tauAch h0 -8.198890 0.000000
tauAch mNor -1.566819 0.000000
tauAch mAch 0.590874 0.000000
tauNor beta 0.508995 0.000000
tauNor h0 -5.070285 0.000000
tauNor mNor -0.104638 0.000000
tauNor mAch 1.510897 0.000000
beta h0 86.496022 0.000000
beta mNor 0.377180 0.000000
beta mAch -27.640923 0.000000
h0 mNor -4.932064 0.000000
h0 mAch -1.587981 0.000000
mNor mAch 0.415521 0.000000
