Parameter S1 S1_conf ST ST_conf
alpha 0.217936 0.000000 0.988238 0.000000
N 0.392926 0.000000 3.212362 0.000000
M 2.752832 0.000000 157.675080 0.000000
k1 -0.256015 0.000000 1.363751 0.000000
k2 0.233256 0.000000 1.132056 0.000000
tau1 0.300445 0.000000 1.878162 0.000000
tau2 0.314429 0.000000 2.057066 0.000000
tauAch 0.257924 0.000000 1.384158 0.000000
tauNor 0.345240 0.000000 2.479970 0.000000
beta 0.284588 0.000000 1.685145 0.000000
h0 0.223897 0.000000 1.043039 0.000000
mNor 0.665080 0.000000 9.203470 0.000000
mAch 0.279303 0.000000 1.623131 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.663404 0.000000
alpha M -10.495682 0.000000
alpha k1 2.040333 0.000000
alpha k2 0.001843 0.000000
alpha tau1 -0.278094 0.000000
alpha tau2 -0.336356 0.000000
alpha tauAch -0.100934 0.000000
alpha tauNor -0.464728 0.000000
alpha beta -0.212028 0.000000
alpha h0 0.040834 0.000000
alpha mNor -1.797305 0.000000
alpha mAch -0.190007 0.000000
N M 2.627194 0.000000
N k1 -1.056519 0.000000
N k2 -0.457508 0.000000
N tau1 -0.375248 0.000000
N tau2 -0.358128 0.000000
N tauAch -0.427307 0.000000
N tauNor -0.320406 0.000000
N beta -0.394662 0.000000
N h0 -0.468965 0.000000
N mNor 0.071172 0.000000
N mAch -0.401133 0.000000
M k1 -3.936379 0.000000
M k2 -2.868017 0.000000
M tau1 -2.721304 0.000000
M tau2 -2.690769 0.000000
M tauAch -2.814153 0.000000
M tauNor -2.623490 0.000000
M beta -2.755928 0.000000
M h0 -2.888452 0.000000
M mNor -1.925093 0.000000
M mAch -2.767470 0.000000
k1 k2 0.315501 0.000000
k1 tau1 0.239733 0.000000
k1 tau2 0.223963 0.000000
k1 tauAch 0.287683 0.000000
k1 tauNor 0.189218 0.000000
k1 beta 0.257614 0.000000
k1 h0 0.326055 0.000000
k1 mNor -0.171460 0.000000
k1 mAch 0.263575 0.000000
k2 tau1 -0.220909 0.000000
k2 tau2 -0.208952 0.000000
k2 tauAch -0.257269 0.000000
k2 tauNor -0.182605 0.000000
k2 beta -0.234468 0.000000
k2 h0 -0.286364 0.000000
k2 mNor 0.090885 0.000000
k2 mAch -0.238988 0.000000
tau1 tau2 -0.461796 0.000000
tau1 tauAch -0.141025 0.000000
tau1 tauNor -0.636707 0.000000
tau1 beta -0.292396 0.000000
tau1 h0 0.052138 0.000000
tau1 mNor -2.452387 0.000000
tau1 mAch -0.262390 0.000000
tau2 tauAch -0.411559 0.000000
tau2 tauNor -0.109552 0.000000
tau2 beta -0.319333 0.000000
tau2 h0 -0.529249 0.000000
tau2 mNor 0.996697 0.000000
tau2 mAch -0.337615 0.000000
tauAch tauNor -0.316882 0.000000
tauAch beta -0.256512 0.000000
tauAch h0 -0.196104 0.000000
tauAch mNor -0.635231 0.000000
tauAch mAch -0.251251 0.000000
tauNor beta -0.343625 0.000000
tauNor h0 -0.274508 0.000000
tauNor mNor -0.776946 0.000000
tauNor mAch -0.337606 0.000000
beta h0 -0.449774 0.000000
beta mNor 0.723599 0.000000
beta mAch -0.302417 0.000000
h0 mNor -7.430161 0.000000
h0 mAch -0.096463 0.000000
mNor mAch -0.593980 0.000000
