Parameter S1 S1_conf ST ST_conf
alpha 7.004576 0.000000 9.349200 0.000000
N 6.183711 0.000000 7.286334 0.000000
M -0.242022 0.000000 0.011161 0.000000
k1 1.869641 0.000000 0.666081 0.000000
k2 -1.421654 0.000000 0.385122 0.000000
tau1 1.335282 0.000000 0.339748 0.000000
tau2 0.822470 0.000000 0.128899 0.000000
tauAch 4.807627 0.000000 4.404252 0.000000
tauNor 6.688356 0.000000 8.524119 0.000000
beta 7.165723 0.000000 9.784324 0.000000
h0 584.505227 0.000000 65100.980175 0.000000
mNor 1.490784 0.000000 0.423487 0.000000
mAch 0.388828 0.000000 0.028809 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -42.426487 0.000000
alpha M -1.547557 0.000000
alpha k1 -14.981433 0.000000
alpha k2 5.956973 0.000000
alpha tau1 -11.581972 0.000000
alpha tau2 -8.319591 0.000000
alpha tauAch -33.672179 0.000000
alpha tauNor -45.636917 0.000000
alpha beta -48.673810 0.000000
alpha h0 -3721.565802 0.000000
alpha mNor -12.571241 0.000000
alpha mAch -5.560867 0.000000
N M -3.967122 0.000000
N k1 -9.423833 0.000000
N k2 -0.918854 0.000000
N tau1 -8.043005 0.000000
N tau2 -6.717857 0.000000
N tauAch -17.015834 0.000000
N tauNor -21.875795 0.000000
N beta -23.109352 0.000000
N h0 -1515.002643 0.000000
N mNor -8.444836 0.000000
N mAch -5.597290 0.000000
M k1 -0.568447 0.000000
M k2 1.558948 0.000000
M tau1 -0.223053 0.000000
M tau2 0.108413 0.000000
M tauAch -2.467474 0.000000
M tauNor -3.683121 0.000000
M beta -3.991677 0.000000
M h0 -377.166744 0.000000
M mNor -0.323565 0.000000
M mAch 0.388706 0.000000
k1 k2 0.445414 0.000000
k1 tau1 -2.687207 0.000000
k1 tau2 -2.104515 0.000000
k1 tauAch -6.632726 0.000000
k1 tauNor -8.769741 0.000000
k1 beta -9.312159 0.000000
k1 h0 -665.325328 0.000000
k1 mNor -2.863899 0.000000
k1 mAch -1.611781 0.000000
k2 tau1 -9.047718 0.000000
k2 tau2 -1.586034 0.000000
k2 tauAch -59.572206 0.000000
k2 tauNor -86.937830 0.000000
k2 beta -93.883780 0.000000
k2 h0 -8494.483731 0.000000
k2 mNor -11.310364 0.000000
k2 mAch 4.723690 0.000000
tau1 tau2 -1.660862 0.000000
tau1 tauAch -7.937823 0.000000
tau1 tauNor -10.900132 0.000000
tau1 beta -11.652026 0.000000
tau1 h0 -921.010918 0.000000
tau1 mNor -2.713513 0.000000
tau1 mAch -0.977838 0.000000
tau2 tauAch 3.887196 0.000000
tau2 tauNor 6.000245 0.000000
tau2 beta 6.536579 0.000000
tau2 h0 655.192415 0.000000
tau2 mNor 0.160638 0.000000
tau2 mAch -1.077438 0.000000
tauAch tauNor -8.869373 0.000000
tauAch beta -9.188667 0.000000
tauAch h0 -395.350972 0.000000
tauAch mNor -5.392897 0.000000
tauAch mAch -4.655837 0.000000
tauNor beta -12.683283 0.000000
tauNor h0 -541.099984 0.000000
tauNor mNor -7.489229 0.000000
tauNor mAch -6.480651 0.000000
beta h0 1956.033163 0.000000
beta mNor -4.223661 0.000000
beta mAch -7.928744 0.000000
h0 mNor -592.211629 0.000000
h0 mAch -582.506579 0.000000
mNor mAch -1.932186 0.000000
