Parameter S1 S1_conf ST ST_conf
alpha -0.166969 0.000000 2.844455 0.000000
N -0.145189 0.000000 2.150771 0.000000
M -10.401692 0.000000 11039.080655 0.000000
k1 -0.174794 0.000000 3.117299 0.000000
k2 -0.140895 0.000000 2.025426 0.000000
tau1 -0.085689 0.000000 0.749158 0.000000
tau2 -0.159511 0.000000 2.596013 0.000000
tauAch -0.140414 0.000000 2.011631 0.000000
tauNor -0.136837 0.000000 1.910424 0.000000
beta -0.154493 0.000000 2.435233 0.000000
h0 -0.208042 0.000000 4.415974 0.000000
mNor -0.198389 0.000000 4.015709 0.000000
mAch -0.141507 0.000000 2.043054 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 0.168323 0.000000
alpha M 49.604371 0.000000
alpha k1 0.311017 0.000000
alpha k2 0.147625 0.000000
alpha tau1 -0.118467 0.000000
alpha tau2 0.237354 0.000000
alpha tauAch 0.145308 0.000000
alpha tauNor 0.128064 0.000000
alpha beta 0.213165 0.000000
alpha h0 0.471271 0.000000
alpha mNor 0.424747 0.000000
alpha mAch 0.150574 0.000000
N M 148.532578 0.000000
N k1 0.577552 0.000000
N k2 0.087126 0.000000
N tau1 -0.711555 0.000000
N tau2 0.356450 0.000000
N tauAch 0.080173 0.000000
N tauNor 0.028413 0.000000
N beta 0.283846 0.000000
N h0 1.058556 0.000000
N mNor 0.918913 0.000000
N mAch 0.095978 0.000000
M k1 10.275427 0.000000
M k2 10.418648 0.000000
M tau1 10.651891 0.000000
M tau2 10.339996 0.000000
M tauAch 10.420679 0.000000
M tauNor 10.435795 0.000000
M beta 10.361199 0.000000
M h0 10.134957 0.000000
M mNor 10.175738 0.000000
M mAch 10.416063 0.000000
k1 k2 -0.027245 0.000000
k1 tau1 -2.806380 0.000000
k1 tau2 0.909908 0.000000
k1 tauAch -0.051440 0.000000
k1 tauNor -0.231548 0.000000
k1 beta 0.657272 0.000000
k1 h0 3.352993 0.000000
k1 mNor 2.867082 0.000000
k1 mAch 0.003554 0.000000
k2 tau1 0.174299 0.000000
k2 tau2 0.132658 0.000000
k2 tauAch 0.143430 0.000000
k2 tauNor 0.145448 0.000000
k2 beta 0.135489 0.000000
k2 h0 0.105283 0.000000
k2 mNor 0.110728 0.000000
k2 mAch 0.142814 0.000000
tau1 tau2 0.027006 0.000000
tau1 tauAch 0.103749 0.000000
tau1 tauNor 0.118127 0.000000
tau1 beta 0.047173 0.000000
tau1 h0 -0.168023 0.000000
tau1 mNor -0.129233 0.000000
tau1 mAch 0.099359 0.000000
tau2 tauAch 0.140421 0.000000
tau2 tauNor 0.125223 0.000000
tau2 beta 0.200224 0.000000
tau2 h0 0.427696 0.000000
tau2 mNor 0.386693 0.000000
tau2 mAch 0.145061 0.000000
tauAch tauNor 0.055872 0.000000
tauAch beta 0.240798 0.000000
tauAch h0 0.801665 0.000000
tauAch mNor 0.700567 0.000000
tauAch mAch 0.104787 0.000000
tauNor beta 0.223421 0.000000
tauNor h0 0.707186 0.000000
tauNor mNor 0.619986 0.000000
tauNor mAch 0.106106 0.000000
beta h0 0.414327 0.000000
beta mNor 0.374602 0.000000
beta mAch 0.140493 0.000000
h0 mNor 0.388432 0.000000
h0 mAch 0.196568 0.000000
mNor mAch 0.173674 0.000000
