Parameter S1 S1_conf ST ST_conf
alpha -33.502527 0.000000 14.473169 0.000000
N 0.920029 0.000000 0.010915 0.000000
M 67.745566 0.000000 59.179359 0.000000
k1 -15.311381 0.000000 3.022993 0.000000
k2 -4.166311 0.000000 0.223827 0.000000
tau1 5.452856 0.000000 0.383404 0.000000
tau2 -5.746443 0.000000 0.425801 0.000000
tauAch -427.484470 0.000000 2356.400942 0.000000
tauNor -9.910884 0.000000 1.266582 0.000000
beta -13.815398 0.000000 2.461134 0.000000
h0 207.649847 0.000000 555.996083 0.000000
mNor 5.033981 0.000000 0.326762 0.000000
mAch 7.322834 0.000000 0.691460 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -36.283670 0.000000
alpha M -207.472545 0.000000
alpha k1 5.296794 0.000000
alpha k2 -23.253847 0.000000
alpha tau1 -47.895541 0.000000
alpha tau2 -19.205979 0.000000
alpha tauAch 1061.172302 0.000000
alpha tauNor -8.537812 0.000000
alpha beta 1.464493 0.000000
alpha h0 -565.869313 0.000000
alpha mNor -46.822497 0.000000
alpha mAch -52.685917 0.000000
N M -14.855937 0.000000
N k1 -2.551204 0.000000
N k2 -4.202326 0.000000
N tau1 -5.627387 0.000000
N tau2 -3.968232 0.000000
N tauAch 58.511476 0.000000
N tauNor -3.351278 0.000000
N beta -2.772831 0.000000
N h0 -35.582497 0.000000
N mNor -5.565332 0.000000
N mAch -5.904421 0.000000
M k1 -78.993877 0.000000
M k2 -90.379735 0.000000
M tau1 -100.206723 0.000000
M tau2 -88.765465 0.000000
M tauAch 342.084187 0.000000
M tauNor -84.511051 0.000000
M beta -80.522180 0.000000
M h0 -306.772167 0.000000
M mNor -99.778799 0.000000
M mAch -102.117102 0.000000
k1 k2 8.644216 0.000000
k1 tau1 5.749559 0.000000
k1 tau2 9.119719 0.000000
k1 tauAch 136.031625 0.000000
k1 tauNor 10.372907 0.000000
k1 beta 11.547877 0.000000
k1 h0 -55.096757 0.000000
k1 mNor 5.875610 0.000000
k1 mAch 5.186834 0.000000
k2 tau1 -91.304797 0.000000
k2 tau2 -57.655052 0.000000
k2 tauAch 1209.511522 0.000000
k2 tauNor -45.142448 0.000000
k2 beta -33.410829 0.000000
k2 h0 -698.831865 0.000000
k2 mNor -90.046232 0.000000
k2 mAch -96.923388 0.000000
tau1 tau2 -22.980022 0.000000
tau1 tauAch 336.278298 0.000000
tau1 tauNor -19.432535 0.000000
tau1 beta -16.106468 0.000000
tau1 h0 -204.762046 0.000000
tau1 mNor -32.163346 0.000000
tau1 mAch -34.113110 0.000000
tau2 tauAch 289.284248 0.000000
tau2 tauNor -5.852639 0.000000
tau2 beta -3.092967 0.000000
tau2 h0 -159.622414 0.000000
tau2 mNor -16.415522 0.000000
tau2 mAch -18.033261 0.000000
tauAch tauNor 423.027181 0.000000
tauAch beta 424.087667 0.000000
tauAch h0 363.936613 0.000000
tauAch mNor 418.968082 0.000000
tauAch mAch 418.346418 0.000000
tauNor beta 5.114829 0.000000
tauNor h0 -79.814359 0.000000
tauNor mNor -2.113675 0.000000
tauNor mAch -2.991422 0.000000
beta h0 185.502934 0.000000
beta mNor 36.824163 0.000000
beta mAch 38.503715 0.000000
h0 mNor -128.099040 0.000000
h0 mAch -122.292134 0.000000
mNor mAch 51.871161 0.000000
