Parameter S1 S1_conf ST ST_conf
alpha 29.475089 0.000000 133.347395 0.000000
N 35.657347 0.000000 195.151695 0.000000
M -36.889946 0.000000 208.876859 0.000000
k1 -86.546104 0.000000 1149.659726 0.000000
k2 34.160619 0.000000 179.112433 0.000000
tau1 32.795955 0.000000 165.087745 0.000000
tau2 10.697204 0.000000 17.563653 0.000000
tauAch 50.536585 0.000000 392.000000 0.000000
tauNor -0.363177 0.000000 0.020245 0.000000
beta 3.411660 0.000000 1.786511 0.000000
h0 0.352171 0.000000 0.019036 0.000000
mNor 35.745390 0.000000 196.116597 0.000000
mAch -391.262344 0.000000 23496.889946 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -124.868308 0.000000
alpha M 37.872918 0.000000
alpha k1 149.263757 0.000000
alpha k2 -121.510782 0.000000
alpha tau1 -118.449509 0.000000
alpha tau2 -68.876636 0.000000
alpha tauAch -158.246059 0.000000
alpha tauNor -44.065512 0.000000
alpha beta -52.533388 0.000000
alpha h0 -45.670211 0.000000
alpha mNor -125.065809 0.000000
alpha mAch 832.816404 0.000000
N M -1540.844735 0.000000
N k1 -4030.362879 0.000000
N k2 2021.284949 0.000000
N tau1 1952.867341 0.000000
N tau2 844.943486 0.000000
N tauAch 2842.296252 0.000000
N tauNor 290.429804 0.000000
N beta 479.681737 0.000000
N h0 326.293873 0.000000
N mNor 2100.737656 0.000000
N mAch -19307.352766 0.000000
M k1 1772.594884 0.000000
M k2 -856.854253 0.000000
M tau1 -827.126710 0.000000
M tau2 -345.732302 0.000000
M tauAch -1213.584771 0.000000
M tauNor -104.795360 0.000000
M beta -187.025580 0.000000
M h0 -120.378346 0.000000
M mNor -891.376562 0.000000
M mAch 8410.467579 0.000000
k1 k2 1185.430101 0.000000
k1 tau1 1148.879239 0.000000
k1 tau2 556.991077 0.000000
k1 tauAch 1624.040452 0.000000
k1 tauNor 260.752231 0.000000
k1 beta 361.856633 0.000000
k1 h0 279.911957 0.000000
k1 mNor 1227.876264 0.000000
k1 mAch -10209.006544 0.000000
k2 tau1 1892.189173 0.000000
k2 tau2 818.906603 0.000000
k2 tauAch 2753.808447 0.000000
k2 tauNor 281.730815 0.000000
k2 beta 465.065437 0.000000
k2 h0 316.473528 0.000000
k2 mNor 2035.436050 0.000000
k2 mAch -18703.290898 0.000000
tau1 tau2 400.858418 0.000000
tau1 tauAch 1384.460440 0.000000
tau1 tauNor 127.786585 0.000000
tau1 beta 220.984236 0.000000
tau1 h0 145.447948 0.000000
tau1 mNor 1019.277811 0.000000
tau1 mAch -9523.196907 0.000000
tau2 tauAch -576.203450 0.000000
tau2 tauNor -74.772011 0.000000
tau2 beta -111.959250 0.000000
tau2 h0 -81.819155 0.000000
tau2 mNor -430.490184 0.000000
tau2 mAch 3776.113028 0.000000
tauAch tauNor -40.252974 0.000000
tauAch beta -34.284652 0.000000
tauAch h0 -39.121951 0.000000
tauAch mNor 16.837597 0.000000
tauAch mAch -658.296252 0.000000
tauNor beta 40.923557 0.000000
tauNor h0 28.850982 0.000000
tauNor mNor 168.510708 0.000000
tauNor mAch -1516.438727 0.000000
beta h0 52.783462 0.000000
beta mNor 328.276621 0.000000
beta mAch -2995.459250 0.000000
h0 mNor -443.179060 0.000000
h0 mAch 3994.239143 0.000000
mNor mAch 26612.178465 0.000000
