Parameter S1 S1_conf ST ST_conf
alpha 0.336938 0.000000 0.025186 0.000000
N 2.787228 0.000000 1.723498 0.000000
M -26.400980 0.000000 154.634312 0.000000
k1 6.686351 0.000000 9.918458 0.000000
k2 2.845256 0.000000 1.796009 0.000000
tau1 6.130403 0.000000 8.337654 0.000000
tau2 3.260813 0.000000 2.358944 0.000000
tauAch 74.066505 0.000000 1217.052929 0.000000
tauNor 1.946754 0.000000 0.840791 0.000000
beta -0.501664 0.000000 0.055833 0.000000
h0 31.028265 0.000000 213.589915 0.000000
mNor 6.128532 0.000000 8.332563 0.000000
mAch 6.064888 0.000000 8.160397 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 5.846214 0.000000
alpha M -82.688118 0.000000
alpha k1 17.673124 0.000000
alpha k2 6.022226 0.000000
alpha tau1 15.986810 0.000000
alpha tau2 7.282703 0.000000
alpha tauAch 222.052127 0.000000
alpha tauNor 3.296870 0.000000
alpha beta -4.129726 0.000000
alpha h0 91.507565 0.000000
alpha mNor 15.981132 0.000000
alpha mAch 15.788086 0.000000
N M -1.795045 0.000000
N k1 -3.004216 0.000000
N k2 -2.863844 0.000000
N tau1 -2.983899 0.000000
N tau2 -2.879031 0.000000
N tauAch -5.466614 0.000000
N tauNor -2.831009 0.000000
N beta -2.741531 0.000000
N h0 -3.893788 0.000000
N mNor -2.983831 0.000000
N mAch -2.981505 0.000000
M k1 23.146150 0.000000
M k2 25.251734 0.000000
M tau1 23.450905 0.000000
M tau2 25.023936 0.000000
M tauAch -13.789815 0.000000
M tauNor 25.744268 0.000000
M beta 27.086424 0.000000
M h0 9.802576 0.000000
M mNor 23.451931 0.000000
M mAch 23.486819 0.000000
k1 k2 -11.917165 0.000000
k1 tau1 -20.113662 0.000000
k1 tau2 -12.953987 0.000000
k1 tauAch -189.615363 0.000000
k1 tauNor -9.675388 0.000000
k1 beta -3.566545 0.000000
k1 h0 -82.234240 0.000000
k1 mNor -20.108992 0.000000
k1 mAch -19.950199 0.000000
k2 tau1 -50.135851 0.000000
k2 tau2 -24.919683 0.000000
k2 tauAch -647.115876 0.000000
k2 tauNor -13.372554 0.000000
k2 beta 8.142611 0.000000
k2 h0 -268.922706 0.000000
k2 mNor -50.119402 0.000000
k2 mAch -49.560140 0.000000
tau1 tau2 -22.074900 0.000000
tau1 tauAch -471.491091 0.000000
tau1 tauNor -13.734336 0.000000
tau1 beta 1.806201 0.000000
tau1 h0 -198.319805 0.000000
tau1 mNor -40.276814 0.000000
tau1 mAch -39.872855 0.000000
tau2 tauAch -308.710854 0.000000
tau2 tauNor -8.251827 0.000000
tau2 beta 1.948558 0.000000
tau2 h0 -129.408685 0.000000
tau2 mNor -25.673584 0.000000
tau2 mAch -25.408437 0.000000
tauAch tauNor -77.875436 0.000000
tauAch beta -70.090932 0.000000
tauAch h0 -170.337249 0.000000
tauAch mNor -91.170988 0.000000
tauAch mAch -90.968638 0.000000
tauNor beta -1.344395 0.000000
tauNor h0 -16.533231 0.000000
tauNor mNor -4.538342 0.000000
tauNor mAch -4.507683 0.000000
beta h0 418.077276 0.000000
beta mNor 74.692583 0.000000
beta mAch 73.814889 0.000000
h0 mNor -116.765157 0.000000
h0 mAch -115.750872 0.000000
mNor mAch 213.210652 0.000000
