Parameter S1 S1_conf ST ST_conf
alpha -1.726893 0.000000 0.505554 0.000000
N 15.475874 0.000000 40.601984 0.000000
M 0.201249 0.000000 0.006866 0.000000
k1 -3.583584 0.000000 2.177068 0.000000
k2 -0.492130 0.000000 0.041058 0.000000
tau1 0.306947 0.000000 0.015972 0.000000
tau2 -0.528490 0.000000 0.047349 0.000000
tauAch -0.036571 0.000000 0.000227 0.000000
tauNor -1.085730 0.000000 0.199839 0.000000
beta 1.046833 0.000000 0.185777 0.000000
h0 -0.314346 0.000000 0.016751 0.000000
mNor 0.701835 0.000000 0.083504 0.000000
mAch 1.917784 0.000000 0.623500 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -16.233352 0.000000
alpha M 2.067295 0.000000
alpha k1 6.601933 0.000000
alpha k2 2.898038 0.000000
alpha tau1 1.940658 0.000000
alpha tau2 2.941601 0.000000
alpha tauAch 2.352230 0.000000
alpha tauNor 3.609234 0.000000
alpha beta 1.054195 0.000000
alpha h0 2.685033 0.000000
alpha mNor 1.467540 0.000000
alpha mAch 0.010701 0.000000
N M -15.081793 0.000000
N k1 -9.832074 0.000000
N k2 -14.120048 0.000000
N tau1 -15.228400 0.000000
N tau2 -14.069615 0.000000
N tauAch -14.751926 0.000000
N tauNor -13.296701 0.000000
N beta -16.254653 0.000000
N h0 -14.366642 0.000000
N mNor -15.776126 0.000000
N mAch -17.462698 0.000000
M k1 4.137175 0.000000
M k2 0.840982 0.000000
M tau1 -0.011015 0.000000
M tau2 0.879751 0.000000
M tauAch 0.355254 0.000000
M tauNor 1.473895 0.000000
M beta -0.799901 0.000000
M h0 0.651424 0.000000
M mNor -0.432055 0.000000
M mAch -1.728533 0.000000
k1 k2 4.173500 0.000000
k1 tau1 3.691259 0.000000
k1 tau2 4.195443 0.000000
k1 tauAch 3.898571 0.000000
k1 tauNor 4.531736 0.000000
k1 beta 3.244740 0.000000
k1 h0 4.066208 0.000000
k1 mNor 3.452945 0.000000
k1 mAch 2.719122 0.000000
k2 tau1 0.697761 0.000000
k2 tau2 1.660621 0.000000
k2 tauAch 1.093674 0.000000
k2 tauNor 2.302852 0.000000
k2 beta -0.154975 0.000000
k2 h0 1.413815 0.000000
k2 mNor 0.242644 0.000000
k2 mAch -1.158766 0.000000
tau1 tau2 0.032555 0.000000
tau1 tauAch -0.132170 0.000000
tau1 tauNor 0.219154 0.000000
tau1 beta -0.494961 0.000000
tau1 h0 -0.039154 0.000000
tau1 mNor -0.379434 0.000000
tau1 mAch -0.786610 0.000000
tau2 tauAch 1.988955 0.000000
tau2 tauNor 4.924672 0.000000
tau2 beta -1.042589 0.000000
tau2 h0 2.766213 0.000000
tau2 mNor -0.077227 0.000000
tau2 mAch -3.479655 0.000000
tauAch tauNor 0.813110 0.000000
tauAch beta -0.240943 0.000000
tauAch h0 0.431841 0.000000
tauAch mNor -0.070422 0.000000
tauAch mAch -0.671425 0.000000
tauNor beta 0.702618 0.000000
tauNor h0 1.631404 0.000000
tauNor mNor 0.938024 0.000000
tauNor mAch 0.108334 0.000000
beta h0 -0.248956 0.000000
beta mNor -1.262806 0.000000
beta mAch -2.475966 0.000000
h0 mNor 0.155345 0.000000
h0 mAch -0.737792 0.000000
mNor mAch -4.210604 0.000000
