Parameter S1 S1_conf ST ST_conf
alpha -23.164471 0.000000 6.105161 0.000000
N -34.695937 0.000000 13.696498 0.000000
M -74.410063 0.000000 62.996391 0.000000
k1 -67.639178 0.000000 52.053384 0.000000
k2 -33.084863 0.000000 12.454061 0.000000
tau1 -42.031425 0.000000 20.100208 0.000000
tau2 -65.466668 0.000000 48.763267 0.000000
tauAch -23.797658 0.000000 6.443484 0.000000
tauNor 7.595869 0.000000 0.656458 0.000000
beta -29.990777 0.000000 10.233584 0.000000
h0 -61.609354 0.000000 43.186263 0.000000
mNor 395.187868 0.000000 1776.885862 0.000000
mAch -16.141815 0.000000 2.964538 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 22.938145 0.000000
alpha M 20.695792 0.000000
alpha k1 21.078092 0.000000
alpha k2 23.029110 0.000000
alpha tau1 22.523966 0.000000
alpha tau2 21.200757 0.000000
alpha tauAch 23.553488 0.000000
alpha tauNor 25.326040 0.000000
alpha beta 23.203810 0.000000
alpha h0 21.418550 0.000000
alpha mNor 47.210401 0.000000
alpha mAch 23.985755 0.000000
N M 56.999123 0.000000
N k1 53.545247 0.000000
N k2 35.918848 0.000000
N tau1 40.482552 0.000000
N tau2 52.437034 0.000000
N tauAch 31.181379 0.000000
N tauNor 15.167321 0.000000
N beta 34.340533 0.000000
N h0 50.469391 0.000000
N mNor -182.546077 0.000000
N mAch 27.276080 0.000000
M k1 108.329701 0.000000
M k2 76.610712 0.000000
M tau1 84.823171 0.000000
M tau2 106.335454 0.000000
M tauAch 68.085561 0.000000
M tauNor 39.268005 0.000000
M beta 73.770509 0.000000
M h0 102.794649 0.000000
M mNor -316.520446 0.000000
M mAch 61.057912 0.000000
k1 k2 68.905971 0.000000
k1 tau1 73.633437 0.000000
k1 tau2 86.016885 0.000000
k1 tauAch 63.998507 0.000000
k1 tauNor 47.409812 0.000000
k1 beta 67.271022 0.000000
k1 h0 83.978636 0.000000
k1 mNor -157.398197 0.000000
k1 mAch 59.953073 0.000000
k2 tau1 49.052520 0.000000
k2 tau2 82.039865 0.000000
k2 tauAch 23.386751 0.000000
k2 tauNor -20.802639 0.000000
k2 beta 32.104158 0.000000
k2 h0 76.610326 0.000000
k2 mNor -566.375422 0.000000
k2 mAch 12.610420 0.000000
tau1 tau2 72.635037 0.000000
tau1 tauAch 35.968771 0.000000
tau1 tauNor 8.344322 0.000000
tau1 beta 41.418349 0.000000
tau1 h0 69.240828 0.000000
tau1 mNor -332.713734 0.000000
tau1 mAch 29.232081 0.000000
tau2 tauAch 57.003877 0.000000
tau2 tauNor 18.443219 0.000000
tau2 beta 64.610883 0.000000
tau2 h0 103.447969 0.000000
tau2 mNor -457.635896 0.000000
tau2 mAch 47.600208 0.000000
tauAch tauNor -12.615202 0.000000
tauAch beta 23.134976 0.000000
tauAch h0 53.208682 0.000000
tauAch mNor -381.269618 0.000000
tauAch mAch 9.962669 0.000000
tauNor beta -7.920946 0.000000
tauNor h0 6.831655 0.000000
tauNor mNor -206.300879 0.000000
tauNor mAch -14.382598 0.000000
beta h0 8.474836 0.000000
beta mNor 326.321957 0.000000
beta mAch 40.111907 0.000000
h0 mNor -301.661431 0.000000
h0 mAch 49.201915 0.000000
mNor mAch -407.092552 0.000000
