Parameter S1 S1_conf ST ST_conf
alpha 1.169302 0.000000 0.166300 0.000000
N -0.038960 0.000000 0.000185 0.000000
M -0.093265 0.000000 0.001058 0.000000
k1 -0.062874 0.000000 0.000481 0.000000
k2 -0.569954 0.000000 0.039511 0.000000
tau1 0.688727 0.000000 0.057694 0.000000
tau2 -0.180651 0.000000 0.003969 0.000000
tauAch -0.371466 0.000000 0.016783 0.000000
tauNor -0.556402 0.000000 0.037655 0.000000
beta -0.274016 0.000000 0.009133 0.000000
h0 -0.203270 0.000000 0.005026 0.000000
mNor -0.367481 0.000000 0.016425 0.000000
mAch -0.250899 0.000000 0.007657 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -1.182045 0.000000
alpha M -1.140951 0.000000
alpha k1 -1.163949 0.000000
alpha k2 -0.780234 0.000000
alpha tau1 -1.732696 0.000000
alpha tau2 -1.074825 0.000000
alpha tauAch -0.930433 0.000000
alpha tauNor -0.790489 0.000000
alpha beta -1.004175 0.000000
alpha h0 -1.057709 0.000000
alpha mNor -0.933449 0.000000
alpha mAch -1.021668 0.000000
N M 0.044634 0.000000
N k1 0.040032 0.000000
N k2 0.116826 0.000000
N tau1 -0.073795 0.000000
N tau2 0.057868 0.000000
N tauAch 0.086766 0.000000
N tauNor 0.114774 0.000000
N beta 0.072008 0.000000
N h0 0.061294 0.000000
N mNor 0.086163 0.000000
N mAch 0.068507 0.000000
M k1 0.100313 0.000000
M k2 0.605475 0.000000
M tau1 -0.648447 0.000000
M tau2 0.217645 0.000000
M tauAch 0.407738 0.000000
M tauNor 0.591975 0.000000
M beta 0.310657 0.000000
M h0 0.240178 0.000000
M mNor 0.403768 0.000000
M mAch 0.287627 0.000000
k1 k2 0.844624 0.000000
k1 tau1 -1.069148 0.000000
k1 tau2 0.252706 0.000000
k1 tauAch 0.542832 0.000000
k1 tauNor 0.824020 0.000000
k1 beta 0.394663 0.000000
k1 h0 0.287097 0.000000
k1 mNor 0.536772 0.000000
k1 mAch 0.359515 0.000000
k2 tau1 -0.097045 0.000000
k2 tau2 0.681805 0.000000
k2 tauAch 0.852750 0.000000
k2 tauNor 1.018429 0.000000
k2 beta 0.765447 0.000000
k2 h0 0.702068 0.000000
k2 mNor 0.849179 0.000000
k2 mAch 0.744738 0.000000
tau1 tau2 -0.554579 0.000000
tau1 tauAch -0.349556 0.000000
tau1 tauNor -0.150849 0.000000
tau1 beta -0.454262 0.000000
tau1 h0 -0.530276 0.000000
tau1 mNor -0.353838 0.000000
tau1 mAch -0.479100 0.000000
tau2 tauAch 0.427272 0.000000
tau2 tauNor 0.571757 0.000000
tau2 beta 0.351137 0.000000
tau2 h0 0.295866 0.000000
tau2 mNor 0.424158 0.000000
tau2 mAch 0.333077 0.000000
tauAch tauNor 0.583182 0.000000
tauAch beta 0.463755 0.000000
tauAch h0 0.433835 0.000000
tauAch mNor 0.503283 0.000000
tauAch mAch 0.453978 0.000000
tauNor beta 0.994063 0.000000
tauNor h0 0.852173 0.000000
tauNor mNor 1.181517 0.000000
tauNor mAch 0.947699 0.000000
beta h0 0.362922 0.000000
beta mNor 0.461919 0.000000
beta mAch 0.391636 0.000000
h0 mNor 0.506913 0.000000
h0 mAch 0.393338 0.000000
mNor mAch 0.584759 0.000000
