Parameter S1 S1_conf ST ST_conf
alpha -0.055569 0.000000 0.000470 0.000000
N -2.597489 0.000000 1.027613 0.000000
M 0.975488 0.000000 0.144932 0.000000
k1 0.242879 0.000000 0.008985 0.000000
k2 0.126930 0.000000 0.002454 0.000000
tau1 0.867433 0.000000 0.114603 0.000000
tau2 0.155077 0.000000 0.003663 0.000000
tauAch 0.337364 0.000000 0.017335 0.000000
tauNor 0.308900 0.000000 0.014533 0.000000
beta 0.382233 0.000000 0.022252 0.000000
h0 0.371191 0.000000 0.020985 0.000000
mNor 0.875797 0.000000 0.116823 0.000000
mAch 0.606995 0.000000 0.056117 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 2.917344 0.000000
alpha M -0.562487 0.000000
alpha k1 0.151023 0.000000
alpha k2 0.263949 0.000000
alpha tau1 -0.457250 0.000000
alpha tau2 0.236536 0.000000
alpha tauAch 0.059000 0.000000
alpha tauNor 0.086723 0.000000
alpha beta 0.015302 0.000000
alpha h0 0.026056 0.000000
alpha mNor -0.465396 0.000000
alpha mAch -0.203601 0.000000
N M 2.001006 0.000000
N k1 2.689612 0.000000
N k2 2.798596 0.000000
N tau1 2.102570 0.000000
N tau2 2.772140 0.000000
N tauAch 2.600801 0.000000
N tauNor 2.627556 0.000000
N beta 2.558628 0.000000
N h0 2.569006 0.000000
N mNor 2.094708 0.000000
N mAch 2.347365 0.000000
M k1 -0.869369 0.000000
M k2 -0.743827 0.000000
M tau1 -1.545598 0.000000
M tau2 -0.774303 0.000000
M tauAch -0.971673 0.000000
M tauNor -0.940853 0.000000
M beta -1.020253 0.000000
M h0 -1.008298 0.000000
M mNor -1.554654 0.000000
M mAch -1.263612 0.000000
k1 k2 -0.030373 0.000000
k1 tau1 -0.765850 0.000000
k1 tau2 -0.058328 0.000000
k1 tauAch -0.239379 0.000000
k1 tauNor -0.211107 0.000000
k1 beta -0.283943 0.000000
k1 h0 -0.272976 0.000000
k1 mNor -0.774158 0.000000
k1 mAch -0.507180 0.000000
k2 tau1 -0.722678 0.000000
k2 tau2 0.083302 0.000000
k2 tauAch -0.122943 0.000000
k2 tauNor -0.090737 0.000000
k2 beta -0.173708 0.000000
k2 h0 -0.161215 0.000000
k2 mNor -0.732141 0.000000
k2 mAch -0.428011 0.000000
tau1 tau2 -0.868725 0.000000
tau1 tauAch -0.867458 0.000000
tau1 tauNor -0.867656 0.000000
tau1 beta -0.867146 0.000000
tau1 h0 -0.867223 0.000000
tau1 mNor -0.863716 0.000000
tau1 mAch -0.865584 0.000000
tau2 tauAch -0.151439 0.000000
tau2 tauNor -0.122049 0.000000
tau2 beta -0.197765 0.000000
tau2 h0 -0.186364 0.000000
tau2 mNor -0.707368 0.000000
tau2 mAch -0.429831 0.000000
tauAch tauNor -0.307434 0.000000
tauAch beta -0.376050 0.000000
tauAch h0 -0.365718 0.000000
tauAch mNor -0.837868 0.000000
tauAch mAch -0.586355 0.000000
tauNor beta -0.350354 0.000000
tauNor h0 -0.339283 0.000000
tauNor mNor -0.845228 0.000000
tauNor mAch -0.575712 0.000000
beta h0 -0.411149 0.000000
beta mNor -0.892657 0.000000
beta mAch -0.636159 0.000000
h0 mNor -0.932355 0.000000
h0 mAch -0.650359 0.000000
mNor mAch -0.679822 0.000000
