Parameter S1 S1_conf ST ST_conf
alpha -5.835404 0.000000 1.216228 0.000000
N -10.479848 0.000000 3.922681 0.000000
M -4.917559 0.000000 0.863718 0.000000
k1 -5.739888 0.000000 1.176738 0.000000
k2 -4.051949 0.000000 0.586410 0.000000
tau1 -4.835475 0.000000 0.835125 0.000000
tau2 -9.488874 0.000000 3.215899 0.000000
tauAch -3.824540 0.000000 0.522434 0.000000
tauNor -6.657733 0.000000 1.583164 0.000000
beta -6.903984 0.000000 1.702443 0.000000
h0 -3.578849 0.000000 0.457467 0.000000
mNor -5.650343 0.000000 1.140309 0.000000
mAch -9.053085 0.000000 2.927293 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 8.700565 0.000000
alpha M 4.680062 0.000000
alpha k1 5.274454 0.000000
alpha k2 4.054387 0.000000
alpha tau1 4.620731 0.000000
alpha tau2 7.984275 0.000000
alpha tauAch 3.890012 0.000000
alpha tauNor 5.937885 0.000000
alpha beta 6.115879 0.000000
alpha h0 3.712423 0.000000
alpha mNor 5.209729 0.000000
alpha mAch 7.669280 0.000000
N M 9.546714 0.000000
N k1 10.026786 0.000000
N k2 9.041375 0.000000
N tau1 9.498794 0.000000
N tau2 12.215426 0.000000
N tauAch 8.908614 0.000000
N tauNor 10.562619 0.000000
N beta 10.706380 0.000000
N h0 8.765181 0.000000
N mNor 9.974509 0.000000
N mAch 11.961014 0.000000
M k1 3.991908 0.000000
M k2 1.978618 0.000000
M tau1 2.913169 0.000000
M tau2 8.463513 0.000000
M tauAch 1.707376 0.000000
M tauNor 5.086668 0.000000
M beta 5.380384 0.000000
M h0 1.414327 0.000000
M mNor 3.885103 0.000000
M mAch 7.943725 0.000000
k1 k2 2.389054 0.000000
k1 tau1 3.454583 0.000000
k1 tau2 9.782809 0.000000
k1 tauAch 2.079797 0.000000
k1 tauNor 5.932698 0.000000
k1 beta 6.267579 0.000000
k1 h0 1.745678 0.000000
k1 mNor 4.562733 0.000000
k1 mAch 9.190172 0.000000
k2 tau1 1.783843 0.000000
k2 tau2 8.064443 0.000000
k2 tauAch 0.419404 0.000000
k2 tauNor 4.243308 0.000000
k2 beta 4.575668 0.000000
k2 h0 0.087799 0.000000
k2 mNor 2.883653 0.000000
k2 mAch 7.476266 0.000000
tau1 tau2 8.703443 0.000000
tau1 tauAch 1.333770 0.000000
tau1 tauNor 5.019942 0.000000
tau1 beta 5.340331 0.000000
tau1 h0 1.014110 0.000000
tau1 mNor 3.709260 0.000000
tau1 mAch 8.136452 0.000000
tau2 tauAch 8.102424 0.000000
tau2 tauNor 9.561911 0.000000
tau2 beta 9.688765 0.000000
tau2 h0 7.975859 0.000000
tau2 mNor 9.042965 0.000000
tau2 mAch 10.795849 0.000000
tauAch tauNor 3.981980 0.000000
tauAch beta 4.255429 0.000000
tauAch h0 0.563040 0.000000
tauAch mNor 2.863326 0.000000
tauAch mAch 6.641893 0.000000
tauNor beta 7.204949 0.000000
tauNor h0 2.515728 0.000000
tauNor mNor 5.437020 0.000000
tauNor mAch 10.235685 0.000000
beta h0 7.076203 0.000000
beta mNor 6.954740 0.000000
beta mAch 6.755219 0.000000
h0 mNor 3.373243 0.000000
h0 mAch 4.181485 0.000000
mNor mAch 4.552451 0.000000
