Parameter S1 S1_conf ST ST_conf
alpha 0.509603 0.000000 0.274246 0.000000
N 0.417791 0.000000 0.184330 0.000000
M -0.226221 0.000000 0.054044 0.000000
k1 -31.418055 0.000000 1042.403388 0.000000
k2 0.848947 0.000000 0.761094 0.000000
tau1 2.098433 0.000000 4.650156 0.000000
tau2 0.176120 0.000000 0.032756 0.000000
tauAch -1.740073 0.000000 3.197511 0.000000
tauNor 0.141320 0.000000 0.021091 0.000000
beta 0.318674 0.000000 0.107244 0.000000
h0 -5.635048 0.000000 33.532998 0.000000
mNor 11.121617 0.000000 130.621029 0.000000
mAch 35.361799 0.000000 1320.522823 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.463092 0.000000
alpha M -0.401323 0.000000
alpha k1 2.590388 0.000000
alpha k2 -0.504446 0.000000
alpha tau1 -0.624288 0.000000
alpha tau2 -0.439913 0.000000
alpha tauAch -0.256124 0.000000
alpha tauNor -0.436575 0.000000
alpha beta -0.453586 0.000000
alpha h0 0.117455 0.000000
alpha mNor -1.489731 0.000000
alpha mAch -3.814686 0.000000
N M -2.794297 0.000000
N k1 -68.455840 0.000000
N k2 -0.530974 0.000000
N tau1 2.099304 0.000000
N tau2 -1.947334 0.000000
N tauAch -5.981087 0.000000
N tauNor -2.020590 0.000000
N beta -1.647244 0.000000
N h0 -14.180350 0.000000
N mNor 21.093897 0.000000
N mAch 72.121602 0.000000
M k1 -15.435469 0.000000
M k2 0.200168 0.000000
M tau1 0.805632 0.000000
M tau2 -0.125864 0.000000
M tauAch -1.054395 0.000000
M tauNor -0.142727 0.000000
M beta -0.056787 0.000000
M h0 -2.941785 0.000000
M mNor 5.178000 0.000000
M mAch 16.924077 0.000000
k1 k2 31.606025 0.000000
k1 tau1 27.237773 0.000000
k1 tau2 33.958254 0.000000
k1 tauAch 40.657336 0.000000
k1 tauNor 34.079914 0.000000
k1 beta 33.459878 0.000000
k1 h0 54.274318 0.000000
k1 mNor -4.307625 0.000000
k1 mAch -89.052230 0.000000
k2 tau1 -2.686905 0.000000
k2 tau2 0.267910 0.000000
k2 tauAch 3.213317 0.000000
k2 tauNor 0.321401 0.000000
k2 beta 0.048788 0.000000
k2 h0 9.200339 0.000000
k2 mNor -16.556570 0.000000
k2 mAch -53.816499 0.000000
tau1 tau2 -1.818461 0.000000
tau1 tauAch -1.080112 0.000000
tau1 tauNor -1.805053 0.000000
tau1 beta -1.873391 0.000000
tau1 h0 0.420704 0.000000
tau1 mNor -6.035993 0.000000
tau1 mAch -15.376246 0.000000
tau2 tauAch 11.783644 0.000000
tau2 tauNor 3.269516 0.000000
tau2 beta 2.466912 0.000000
tau2 h0 29.410110 0.000000
tau2 mNor -46.421135 0.000000
tau2 mAch -156.118571 0.000000
tauAch tauNor 0.292855 0.000000
tauAch beta 0.629960 0.000000
tauAch h0 -10.686580 0.000000
tauAch mNor 21.163661 0.000000
tauAch mAch 67.238201 0.000000
tauNor beta 1.070810 0.000000
tauNor h0 13.427328 0.000000
tauNor mNor -21.349914 0.000000
tauNor mAch -71.658652 0.000000
beta h0 115.959682 0.000000
beta mNor -182.068572 0.000000
beta mAch -613.196073 0.000000
h0 mNor -27.143855 0.000000
h0 mAch -104.898433 0.000000
mNor mAch 207.991034 0.000000
