Parameter S1 S1_conf ST ST_conf
alpha -0.190601 0.000000 0.625001 0.000000
N -0.532677 0.000000 4.881566 0.000000
M -0.441138 0.000000 3.347949 0.000000
k1 -0.519793 0.000000 4.648270 0.000000
k2 -0.402293 0.000000 2.784291 0.000000
tau1 -0.438809 0.000000 3.312695 0.000000
tau2 -0.527004 0.000000 4.778136 0.000000
tauAch -0.188748 0.000000 0.612909 0.000000
tauNor -0.558607 0.000000 5.368388 0.000000
beta -0.400358 0.000000 2.757582 0.000000
h0 -0.435959 0.000000 3.269810 0.000000
mNor -0.380499 0.000000 2.490796 0.000000
mAch -0.334752 0.000000 1.927870 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -2.404287 0.000000
alpha M -0.943944 0.000000
alpha k1 -2.198739 0.000000
alpha k2 -0.324246 0.000000
alpha tau1 -0.906794 0.000000
alpha tau2 -2.313779 0.000000
alpha tauAch 3.082446 0.000000
alpha tauNor -2.817949 0.000000
alpha beta -0.293389 0.000000
alpha h0 -0.861334 0.000000
alpha mNor 0.023425 0.000000
alpha mAch 0.753230 0.000000
N M 0.789518 0.000000
N k1 1.073581 0.000000
N k2 0.649230 0.000000
N tau1 0.781108 0.000000
N tau2 1.099624 0.000000
N tauAch -0.121984 0.000000
N tauNor 1.213759 0.000000
N beta 0.642244 0.000000
N h0 0.770817 0.000000
N mNor 0.570523 0.000000
N mAch 0.405308 0.000000
M k1 0.222992 0.000000
M k2 0.394132 0.000000
M tau1 0.340946 0.000000
M tau2 0.212489 0.000000
M tauAch 0.705162 0.000000
M tauNor 0.166458 0.000000
M beta 0.396950 0.000000
M h0 0.345096 0.000000
M mNor 0.425875 0.000000
M mAch 0.492505 0.000000
k1 k2 0.381805 0.000000
k1 tau1 0.225672 0.000000
k1 tau2 -0.151424 0.000000
k1 tauAch 1.294857 0.000000
k1 tauNor -0.286550 0.000000
k1 beta 0.390075 0.000000
k1 h0 0.237856 0.000000
k1 mNor 0.474987 0.000000
k1 mAch 0.670587 0.000000
k2 tau1 0.522755 0.000000
k2 tau2 0.677201 0.000000
k2 tauAch 0.084852 0.000000
k2 tauNor 0.732544 0.000000
k2 beta 0.455421 0.000000
k2 h0 0.517765 0.000000
k2 mNor 0.420644 0.000000
k2 mAch 0.340532 0.000000
tau1 tau2 1.103757 0.000000
tau1 tauAch -0.329016 0.000000
tau1 tauNor 1.237621 0.000000
tau1 beta 0.567315 0.000000
tau1 h0 0.718112 0.000000
tau1 mNor 0.483196 0.000000
tau1 mAch 0.289423 0.000000
tau2 tauAch 0.000867 0.000000
tau2 tauNor 1.074375 0.000000
tau2 beta 0.615061 0.000000
tau2 h0 0.718391 0.000000
tau2 mNor 0.557420 0.000000
tau2 mAch 0.424640 0.000000
tauAch tauNor -0.078873 0.000000
tauAch beta 0.145696 0.000000
tauAch h0 0.095175 0.000000
tauAch mNor 0.173877 0.000000
tauAch mAch 0.238796 0.000000
tauNor beta 0.605194 0.000000
tauNor h0 0.659863 0.000000
tauNor mNor 0.574699 0.000000
tauNor mAch 0.504451 0.000000
beta h0 -0.976928 0.000000
beta mNor 0.181477 0.000000
beta mAch 1.137002 0.000000
h0 mNor 0.428792 0.000000
h0 mAch 0.460082 0.000000
mNor mAch 0.366742 0.000000
