Parameter S1 S1_conf ST ST_conf
alpha -5.906464 0.000000 2.956912 0.000000
N -5.648111 0.000000 2.703894 0.000000
M -4.349733 0.000000 1.603646 0.000000
k1 15.254936 0.000000 19.724408 0.000000
k2 3.025262 0.000000 0.775728 0.000000
tau1 -5.713526 0.000000 2.766889 0.000000
tau2 -12.058602 0.000000 12.324722 0.000000
tauAch -11.310923 0.000000 10.843745 0.000000
tauNor -5.473939 0.000000 2.539704 0.000000
beta -7.203510 0.000000 4.398166 0.000000
h0 -18.103752 0.000000 27.779241 0.000000
mNor -0.722506 0.000000 0.044245 0.000000
mAch -3.424000 0.000000 0.993689 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -1.542600 0.000000
alpha M -3.435813 0.000000
alpha k1 -32.022087 0.000000
alpha k2 -14.189559 0.000000
alpha tau1 -1.447216 0.000000
alpha tau2 7.804767 0.000000
alpha tauAch 6.714549 0.000000
alpha tauNor -1.796567 0.000000
alpha beta 0.725383 0.000000
alpha h0 16.619418 0.000000
alpha mNor -8.724804 0.000000
alpha mAch -4.785658 0.000000
N M -30.443748 0.000000
N k1 -140.880613 0.000000
N k2 -71.988512 0.000000
N tau1 -22.761237 0.000000
N tau2 12.981793 0.000000
N tauAch 8.769972 0.000000
N tauNor -24.110878 0.000000
N beta -14.367872 0.000000
N h0 47.035282 0.000000
N mNor -50.876617 0.000000
N mAch -35.658580 0.000000
M k1 -31.242111 0.000000
M k2 -14.508212 0.000000
M tau1 -2.550901 0.000000
M tau2 6.131085 0.000000
M tauAch 5.108033 0.000000
M tauNor -2.878729 0.000000
M beta -0.512152 0.000000
M h0 14.402682 0.000000
M mNor -9.380130 0.000000
M mAch -5.683667 0.000000
k1 k2 -38.210045 0.000000
k1 tau1 -23.654833 0.000000
k1 tau2 -13.086559 0.000000
k1 tauAch -14.331883 0.000000
k1 tauNor -24.053887 0.000000
k1 beta -21.173136 0.000000
k1 h0 -3.017837 0.000000
k1 mNor -31.967812 0.000000
k1 mAch -27.468239 0.000000
k2 tau1 -8.412652 0.000000
k2 tau2 -1.634544 0.000000
k2 tauAch -2.433250 0.000000
k2 tauNor -8.668590 0.000000
k2 beta -6.820981 0.000000
k2 h0 4.823169 0.000000
k2 mNor -13.744295 0.000000
k2 mAch -10.858431 0.000000
tau1 tau2 6.303512 0.000000
tau1 tauAch 5.964676 0.000000
tau1 tauNor 3.319452 0.000000
tau1 beta 4.103265 0.000000
tau1 h0 9.043074 0.000000
tau1 mNor 1.166181 0.000000
tau1 mAch 2.390454 0.000000
tau2 tauAch 12.153200 0.000000
tau2 tauNor 11.156855 0.000000
tau2 beta 11.452084 0.000000
tau2 h0 13.312703 0.000000
tau2 mNor 10.345807 0.000000
tau2 mAch 10.806940 0.000000
tauAch tauNor 5.276454 0.000000
tauAch beta 7.252121 0.000000
tauAch h0 19.703332 0.000000
tauAch mNor -0.151050 0.000000
tauAch mAch 2.934834 0.000000
tauNor beta 3.699597 0.000000
tauNor h0 9.142757 0.000000
tauNor mNor 0.463233 0.000000
tauNor mAch 1.812255 0.000000
beta h0 -22.039933 0.000000
beta mNor 47.142884 0.000000
beta mAch 36.390089 0.000000
h0 mNor 8.758471 0.000000
h0 mAch 11.274482 0.000000
mNor mAch -37.173163 0.000000
