Parameter S1 S1_conf ST ST_conf
alpha -834.680397 0.000000 984.879696 0.000000
N -423.535935 0.000000 253.584839 0.000000
M -421.578424 0.000000 251.246204 0.000000
k1 -438.688354 0.000000 272.053906 0.000000
k2 -305.051616 0.000000 131.549565 0.000000
tau1 77.093017 0.000000 8.401810 0.000000
tau2 -220.973150 0.000000 69.027440 0.000000
tauAch -279.844846 0.000000 110.707586 0.000000
tauNor -1176.360648 0.000000 1956.247194 0.000000
beta -144.732351 0.000000 29.612426 0.000000
h0 -118.975222 0.000000 20.010402 0.000000
mNor 1568.399555 0.000000 3477.412228 0.000000
mAch -397.722398 0.000000 223.615990 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 914.005000 0.000000
alpha M 912.559951 0.000000
alpha k1 925.190619 0.000000
alpha k2 826.539058 0.000000
alpha tau1 544.437254 0.000000
alpha tau2 764.471754 0.000000
alpha tauAch 807.931246 0.000000
alpha tauNor 1469.745394 0.000000
alpha beta 708.190271 0.000000
alpha h0 689.176181 0.000000
alpha mNor -556.455517 0.000000
alpha mAch 894.949268 0.000000
N M 497.297419 0.000000
N k1 509.260210 0.000000
N k2 415.825089 0.000000
N tau1 148.640104 0.000000
N tau2 357.039745 0.000000
N tauAch 398.201211 0.000000
N tauNor 1025.020328 0.000000
N beta 303.734282 0.000000
N h0 285.725608 0.000000
N mNor -894.040288 0.000000
N mAch 480.617944 0.000000
M k1 416.707919 0.000000
M k2 422.016523 0.000000
M tau1 437.196889 0.000000
M tau2 425.356468 0.000000
M tauAch 423.017840 0.000000
M tauNor 387.404523 0.000000
M beta 428.385068 0.000000
M h0 429.408247 0.000000
M mNor 496.437756 0.000000
M mAch 418.335256 0.000000
k1 k2 461.829260 0.000000
k1 tau1 1263.674118 0.000000
k1 tau2 638.249076 0.000000
k1 tauAch 514.720016 0.000000
k1 tauNor -1366.417451 0.000000
k1 beta 798.223302 0.000000
k1 h0 852.268865 0.000000
k1 mNor 4392.846630 0.000000
k1 mAch 267.380394 0.000000
k2 tau1 354.672781 0.000000
k2 tau2 317.054775 0.000000
k2 tauAch 309.624761 0.000000
k2 tauNor 196.478284 0.000000
k2 beta 326.676890 0.000000
k2 h0 329.927617 0.000000
k2 mNor 542.885951 0.000000
k2 mAch 294.747801 0.000000
tau1 tau2 -639.155708 0.000000
tau1 tauAch -291.236163 0.000000
tau1 tauNor 5006.986742 0.000000
tau1 beta -1089.723050 0.000000
tau1 h0 -1241.942356 0.000000
tau1 mNor -11213.978178 0.000000
tau1 mAch 405.395782 0.000000
tau2 tauAch 200.021647 0.000000
tau2 tauNor 718.393267 0.000000
tau2 beta 121.898671 0.000000
tau2 h0 107.005721 0.000000
tau2 mNor -868.646012 0.000000
tau2 mAch 268.179261 0.000000
tauAch tauNor 151.989365 0.000000
tauAch beta 305.310674 0.000000
tauAch h0 309.138716 0.000000
tauAch mNor 559.917519 0.000000
tauAch mAch 267.711119 0.000000
tauNor beta 615.060714 0.000000
tauNor h0 530.685687 0.000000
tauNor mNor -4996.804971 0.000000
tauNor mAch 1443.803764 0.000000
beta h0 428.780942 0.000000
beta mNor 2860.462552 0.000000
beta mAch 27.077425 0.000000
h0 mNor -2810.545952 0.000000
h0 mAch 245.892321 0.000000
mNor mAch -1066.417966 0.000000
