Parameter S1 S1_conf ST ST_conf
alpha 1.351638 0.000000 1.804350 0.000000
N 2.185662 0.000000 4.718088 0.000000
M 0.636065 0.000000 0.399579 0.000000
k1 0.618216 0.000000 0.377469 0.000000
k2 0.613754 0.000000 0.372039 0.000000
tau1 0.647018 0.000000 0.413459 0.000000
tau2 0.773582 0.000000 0.591034 0.000000
tauAch 0.859986 0.000000 0.730437 0.000000
tauNor -0.193091 0.000000 0.036823 0.000000
beta 0.728148 0.000000 0.523648 0.000000
h0 1.042936 0.000000 1.074274 0.000000
mNor 1.104189 0.000000 1.204168 0.000000
mAch 0.470558 0.000000 0.218689 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.286100 0.000000
alpha M -1.587364 0.000000
alpha k1 -1.602353 0.000000
alpha k2 -1.606100 0.000000
alpha tau1 -1.578167 0.000000
alpha tau2 -1.471886 0.000000
alpha tauAch -1.399328 0.000000
alpha tauNor -2.283643 0.000000
alpha beta -1.510038 0.000000
alpha h0 -1.245697 0.000000
alpha mNor -1.194260 0.000000
alpha mAch -1.726348 0.000000
N M -2.329617 0.000000
N k1 -2.338770 0.000000
N k2 -2.341059 0.000000
N tau1 -2.324000 0.000000
N tau2 -2.259096 0.000000
N tauAch -2.214786 0.000000
N tauNor -2.754825 0.000000
N beta -2.282395 0.000000
N h0 -2.120965 0.000000
N mNor -2.089553 0.000000
N mAch -2.414492 0.000000
M k1 -0.254969 0.000000
M k2 -0.249273 0.000000
M tau1 -0.291732 0.000000
M tau2 -0.453284 0.000000
M tauAch -0.563574 0.000000
M tauNor 0.780618 0.000000
M beta -0.395291 0.000000
M h0 -0.797099 0.000000
M mNor -0.875286 0.000000
M mAch -0.066492 0.000000
k1 k2 -0.625015 0.000000
k1 tau1 -0.624268 0.000000
k1 tau2 -0.621429 0.000000
k1 tauAch -0.619490 0.000000
k1 tauNor -0.643117 0.000000
k1 beta -0.622448 0.000000
k1 h0 -0.615386 0.000000
k1 mNor -0.614011 0.000000
k1 mAch -0.628228 0.000000
k2 tau1 0.795567 0.000000
k2 tau2 0.134352 0.000000
k2 tauAch -0.317055 0.000000
k2 tauNor 5.184597 0.000000
k2 beta 0.371711 0.000000
k2 h0 -1.272850 0.000000
k2 mNor -1.592862 0.000000
k2 mAch 1.717454 0.000000
tau1 tau2 -0.365101 0.000000
tau1 tauAch -0.535209 0.000000
tau1 tauNor 1.538036 0.000000
tau1 beta -0.275654 0.000000
tau1 h0 -0.895392 0.000000
tau1 mNor -1.015985 0.000000
tau1 mAch 0.231476 0.000000
tau2 tauAch -0.666369 0.000000
tau2 tauNor 1.321651 0.000000
tau2 beta -0.417484 0.000000
tau2 h0 -1.011746 0.000000
tau2 mNor -1.127382 0.000000
tau2 mAch 0.068800 0.000000
tauAch tauNor -0.831528 0.000000
tauAch beta -0.855149 0.000000
tauAch h0 -0.863221 0.000000
tauAch mNor -0.864791 0.000000
tauAch mAch -0.848544 0.000000
tauNor beta 0.820041 0.000000
tauNor h0 -0.226223 0.000000
tauNor mNor -0.429813 0.000000
tauNor mAch 1.676197 0.000000
beta h0 -1.511381 0.000000
beta mNor -1.891664 0.000000
beta mAch 2.042128 0.000000
h0 mNor -1.227945 0.000000
h0 mAch -0.602437 0.000000
mNor mAch -1.026959 0.000000
