Parameter S1 S1_conf ST ST_conf
alpha 0.258533 0.000000 0.017939 0.000000
N 0.984707 0.000000 0.260244 0.000000
M 9.809049 0.000000 25.823822 0.000000
k1 -1.490367 0.000000 0.596147 0.000000
k2 -1.061696 0.000000 0.302529 0.000000
tau1 -0.187246 0.000000 0.009410 0.000000
tau2 0.273266 0.000000 0.020042 0.000000
tauAch 99.778555 0.000000 2672.028988 0.000000
tauNor -1.900978 0.000000 0.969887 0.000000
beta 0.904866 0.000000 0.219753 0.000000
h0 0.300355 0.000000 0.024212 0.000000
mNor -1.598723 0.000000 0.685983 0.000000
mAch -0.532274 0.000000 0.076039 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.694978 0.000000
alpha M -33.372056 0.000000
alpha k1 8.470372 0.000000
alpha k2 6.882978 0.000000
alpha tau1 3.644836 0.000000
alpha tau2 1.939532 0.000000
alpha tauAch -366.534648 0.000000
alpha tauNor 9.990891 0.000000
alpha beta -0.399322 0.000000
alpha h0 1.839220 0.000000
alpha mNor 8.871620 0.000000
alpha mAch 4.922494 0.000000
N M -16.396319 0.000000
N k1 3.077878 0.000000
N k2 2.339077 0.000000
N tau1 0.831989 0.000000
N tau2 0.038311 0.000000
N tauAch -171.456010 0.000000
N tauNor 3.785554 0.000000
N beta -1.050232 0.000000
N h0 -0.008376 0.000000
N mNor 3.264626 0.000000
N mAch 1.426634 0.000000
M k1 -10.280491 0.000000
M k2 -10.194757 0.000000
M tau1 -10.019867 0.000000
M tau2 -9.927765 0.000000
M tauAch 9.973293 0.000000
M tauNor -10.362614 0.000000
M beta -9.801445 0.000000
M h0 -9.922347 0.000000
M mNor -10.302162 0.000000
M mAch -10.088873 0.000000
k1 k2 18.500900 0.000000
k1 tau1 10.787893 0.000000
k1 tau2 6.725989 0.000000
k1 tauAch -870.951281 0.000000
k1 tauNor 25.903710 0.000000
k1 beta 1.155019 0.000000
k1 h0 6.487054 0.000000
k1 mNor 23.237692 0.000000
k1 mAch 13.831178 0.000000
k2 tau1 -0.097805 0.000000
k2 tau2 0.408758 0.000000
k2 tauAch 109.864577 0.000000
k2 tauNor -1.982911 0.000000
k2 beta 1.103518 0.000000
k2 h0 0.438556 0.000000
k2 mNor -1.650429 0.000000
k2 mAch -0.477336 0.000000
tau1 tau2 2.064899 0.000000
tau1 tauAch -312.696732 0.000000
tau1 tauNor 8.942610 0.000000
tau1 beta 0.066980 0.000000
tau1 h0 1.979210 0.000000
tau1 mNor 7.986495 0.000000
tau1 mAch 4.613035 0.000000
tau2 tauAch -185.581325 0.000000
tau2 tauNor 4.912169 0.000000
tau2 beta -0.344494 0.000000
tau2 h0 0.788039 0.000000
tau2 mNor 4.345902 0.000000
tau2 mAch 2.347943 0.000000
tauAch tauNor -86.910995 0.000000
tauAch beta -99.955308 0.000000
tauAch h0 -97.144948 0.000000
tauAch mNor -88.316175 0.000000
tauAch mAch -93.274075 0.000000
tauNor beta 1.818266 0.000000
tauNor h0 3.133387 0.000000
tauNor mNor 7.264849 0.000000
tauNor mAch 4.944779 0.000000
beta h0 0.795187 0.000000
beta mNor 6.494357 0.000000
beta mAch 3.293922 0.000000
h0 mNor 5.788091 0.000000
h0 mAch 3.154615 0.000000
mNor mAch 12.477596 0.000000
