Parameter S1 S1_conf ST ST_conf
alpha 0.420406 0.000000 0.247355 0.000000
N 0.154840 0.000000 0.033554 0.000000
M 1.529226 0.000000 3.272854 0.000000
k1 0.986484 0.000000 1.361958 0.000000
k2 -0.710231 0.000000 0.705963 0.000000
tau1 0.897924 0.000000 1.128400 0.000000
tau2 1.697075 0.000000 4.030748 0.000000
tauAch 0.843999 0.000000 0.996936 0.000000
tauNor 0.904247 0.000000 1.144347 0.000000
beta 0.978521 0.000000 1.340058 0.000000
h0 1.659717 0.000000 3.855242 0.000000
mNor 2.044375 0.000000 5.849308 0.000000
mAch 1.123661 0.000000 1.767070 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.841953 0.000000
alpha M 0.005912 0.000000
alpha k1 -0.328908 0.000000
alpha k2 -1.375620 0.000000
alpha tau1 -0.383541 0.000000
alpha tau2 0.109460 0.000000
alpha tauAch -0.416808 0.000000
alpha tauNor -0.379640 0.000000
alpha beta -0.333820 0.000000
alpha h0 0.086413 0.000000
alpha mNor 0.323711 0.000000
alpha mAch -0.244283 0.000000
N M -0.300062 0.000000
N k1 -0.186008 0.000000
N k2 0.170548 0.000000
N tau1 -0.167398 0.000000
N tau2 -0.335335 0.000000
N tauAch -0.156065 0.000000
N tauNor -0.168726 0.000000
N beta -0.184335 0.000000
N h0 -0.327484 0.000000
N mNor -0.408318 0.000000
N mAch -0.214835 0.000000
M k1 -1.675095 0.000000
M k2 -0.006395 0.000000
M tau1 -1.587998 0.000000
M tau2 -2.373954 0.000000
M tauAch -1.534963 0.000000
M tauNor -1.594216 0.000000
M beta -1.667264 0.000000
M h0 -2.337213 0.000000
M mNor -2.715519 0.000000
M mAch -1.810007 0.000000
k1 k2 1.342502 0.000000
k1 tau1 -1.076369 0.000000
k1 tau2 -2.278393 0.000000
k1 tauAch -0.995258 0.000000
k1 tauNor -1.085879 0.000000
k1 beta -1.197596 0.000000
k1 h0 -2.222202 0.000000
k1 mNor -2.800776 0.000000
k1 mAch -1.415905 0.000000
k2 tau1 0.665096 0.000000
k2 tau2 0.061518 0.000000
k2 tauAch 0.705825 0.000000
k2 tauNor 0.660321 0.000000
k2 beta 0.604224 0.000000
k2 h0 0.089734 0.000000
k2 mNor -0.200788 0.000000
k2 mAch 0.494604 0.000000
tau1 tau2 -1.734144 0.000000
tau1 tauAch -0.903603 0.000000
tau1 tauNor -0.962260 0.000000
tau1 beta -1.034572 0.000000
tau1 h0 -1.697773 0.000000
tau1 mNor -2.072269 0.000000
tau1 mAch -1.175877 0.000000
tau2 tauAch -1.731058 0.000000
tau2 tauNor -2.082058 0.000000
tau2 beta -2.514771 0.000000
tau2 h0 -6.483353 0.000000
tau2 mNor -8.724332 0.000000
tau2 mAch -3.360340 0.000000
tauAch tauNor -0.905789 0.000000
tauAch beta -0.975239 0.000000
tauAch h0 -1.612197 0.000000
tauAch mNor -1.971874 0.000000
tauAch mAch -1.110953 0.000000
tauNor beta -0.907620 0.000000
tauNor h0 -0.923991 0.000000
tauNor mNor -0.933235 0.000000
tauNor mAch -0.911108 0.000000
beta h0 1.349584 0.000000
beta mNor 2.439624 0.000000
beta mAch -0.169488 0.000000
h0 mNor -1.695786 0.000000
h0 mAch -1.668254 0.000000
mNor mAch -2.117595 0.000000
