Parameter S1 S1_conf ST ST_conf
alpha 0.488391 0.000000 0.071407 0.000000
N 0.858710 0.000000 0.220748 0.000000
M 1.088952 0.000000 0.354994 0.000000
k1 0.374344 0.000000 0.041951 0.000000
k2 1.004691 0.000000 0.302182 0.000000
tau1 0.883398 0.000000 0.233624 0.000000
tau2 1.018645 0.000000 0.310634 0.000000
tauAch 10.154248 0.000000 30.867347 0.000000
tauNor 0.652754 0.000000 0.127557 0.000000
beta 0.899499 0.000000 0.242217 0.000000
h0 1.580027 0.000000 0.747365 0.000000
mNor 1.055140 0.000000 0.333291 0.000000
mAch 1.559364 0.000000 0.727945 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.450009 0.000000
alpha M -0.608337 0.000000
alpha k1 -0.116929 0.000000
alpha k2 -0.550394 0.000000
alpha tau1 -0.466986 0.000000
alpha tau2 -0.559990 0.000000
alpha tauAch -6.842184 0.000000
alpha tauNor -0.308381 0.000000
alpha beta -0.478058 0.000000
alpha h0 -0.946030 0.000000
alpha mNor -0.585086 0.000000
alpha mAch -0.931821 0.000000
N M -1.040590 0.000000
N k1 -0.295442 0.000000
N k2 -0.952728 0.000000
N tau1 -0.826252 0.000000
N tau2 -0.967279 0.000000
N tauAch -10.493317 0.000000
N tauNor -0.585750 0.000000
N beta -0.843041 0.000000
N h0 -1.552653 0.000000
N mNor -1.005333 0.000000
N mAch -1.531107 0.000000
M k1 -0.461025 0.000000
M k2 -1.193762 0.000000
M tau1 -1.052767 0.000000
M tau2 -1.209983 0.000000
M tauAch -11.829534 0.000000
M tauNor -0.784658 0.000000
M beta -1.071483 0.000000
M h0 -1.862553 0.000000
M mNor -1.252406 0.000000
M mAch -1.838534 0.000000
k1 k2 -0.425047 0.000000
k1 tau1 -0.356839 0.000000
k1 tau2 -0.432894 0.000000
k1 tauAch -5.570203 0.000000
k1 tauNor -0.227139 0.000000
k1 beta -0.365893 0.000000
k1 h0 -0.748581 0.000000
k1 mNor -0.453417 0.000000
k1 mAch -0.736962 0.000000
k2 tau1 -1.069228 0.000000
k2 tau2 -0.788825 0.000000
k2 tauAch 18.151698 0.000000
k2 tauNor -1.547414 0.000000
k2 beta -1.035847 0.000000
k2 h0 0.375068 0.000000
k2 mNor -0.713161 0.000000
k2 mAch 0.332228 0.000000
tau1 tau2 -0.964231 0.000000
tau1 tauAch -8.056652 0.000000
tau1 tauNor -0.680171 0.000000
tau1 beta -0.871732 0.000000
tau1 h0 -1.400059 0.000000
tau1 mNor -0.992564 0.000000
tau1 mAch -1.384018 0.000000
tau2 tauAch -10.077254 0.000000
tau2 tauNor -0.762004 0.000000
tau2 beta -1.003912 0.000000
tau2 h0 -1.671100 0.000000
tau2 mNor -1.156502 0.000000
tau2 mAch -1.650843 0.000000
tauAch tauNor -9.846379 0.000000
tauAch beta -10.136574 0.000000
tauAch h0 -10.936938 0.000000
tauAch mNor -10.319623 0.000000
tauAch mAch -10.912637 0.000000
tauNor beta -0.635022 0.000000
tauNor h0 -1.438010 0.000000
tauNor mNor -0.818671 0.000000
tauNor mAch -1.413629 0.000000
beta h0 -1.523940 0.000000
beta mNor -1.031437 0.000000
beta mAch -1.504552 0.000000
h0 mNor -2.372380 0.000000
h0 mAch -5.213662 0.000000
mNor mAch -0.561566 0.000000
