Parameter S1 S1_conf ST ST_conf
alpha -0.318004 0.000000 0.010978 0.000000
N 0.035127 0.000000 0.000134 0.000000
M 0.041982 0.000000 0.000191 0.000000
k1 -2.121642 0.000000 0.488643 0.000000
k2 -0.238277 0.000000 0.006163 0.000000
tau1 0.080822 0.000000 0.000709 0.000000
tau2 -0.173543 0.000000 0.003269 0.000000
tauAch 0.106620 0.000000 0.001234 0.000000
tauNor 2.659502 0.000000 0.767800 0.000000
beta 0.014946 0.000000 0.000024 0.000000
h0 -0.136988 0.000000 0.002037 0.000000
mNor 0.260553 0.000000 0.007370 0.000000
mAch -0.092436 0.000000 0.000928 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 0.131031 0.000000
alpha M 0.127357 0.000000
alpha k1 1.287157 0.000000
alpha k2 0.277588 0.000000
alpha tau1 0.106537 0.000000
alpha tau2 0.242888 0.000000
alpha tauAch 0.092708 0.000000
alpha tauNor -1.275751 0.000000
alpha beta 0.141850 0.000000
alpha h0 0.223293 0.000000
alpha mNor 0.010193 0.000000
alpha mAch 0.199411 0.000000
N M -0.352249 0.000000
N k1 1.576964 0.000000
N k2 -0.102355 0.000000
N tau1 -0.386881 0.000000
N tau2 -0.160075 0.000000
N tauAch -0.409884 0.000000
N tauNor -2.686183 0.000000
N beta -0.328142 0.000000
N h0 -0.192670 0.000000
N mNor -0.547140 0.000000
N mAch -0.232395 0.000000
M k1 1.838929 0.000000
M k2 -0.120419 0.000000
M tau1 -0.452391 0.000000
M tau2 -0.187764 0.000000
M tauAch -0.479230 0.000000
M tauNor -3.135105 0.000000
M beta -0.383857 0.000000
M h0 -0.225794 0.000000
M mNor -0.639373 0.000000
M mAch -0.272144 0.000000
k1 k2 2.044103 0.000000
k1 tau1 1.715929 0.000000
k1 tau2 1.977528 0.000000
k1 tauAch 1.689397 0.000000
k1 tauNor -0.936086 0.000000
k1 beta 1.783679 0.000000
k1 h0 1.939933 0.000000
k1 mNor 1.531087 0.000000
k1 mAch 1.894114 0.000000
k2 tau1 -0.145373 0.000000
k2 tau2 0.101999 0.000000
k2 tauAch -0.170462 0.000000
k2 tauNor -2.653170 0.000000
k2 beta -0.081308 0.000000
k2 h0 0.066449 0.000000
k2 mNor -0.320164 0.000000
k2 mAch 0.023122 0.000000
tau1 tau2 -0.175261 0.000000
tau1 tauAch -0.364074 0.000000
tau1 tauNor -2.084568 0.000000
tau1 beta -0.302291 0.000000
tau1 h0 -0.199897 0.000000
tau1 mNor -0.467816 0.000000
tau1 mAch -0.229922 0.000000
tau2 tauAch -0.573643 0.000000
tau2 tauNor -5.112100 0.000000
tau2 beta -0.410667 0.000000
tau2 h0 -0.140563 0.000000
tau2 mNor -0.847301 0.000000
tau2 mAch -0.219766 0.000000
tauAch tauNor -3.272254 0.000000
tauAch beta -0.456510 0.000000
tauAch h0 -0.294742 0.000000
tauAch mNor -0.718015 0.000000
tauAch mAch -0.342178 0.000000
tauNor beta -2.940006 0.000000
tauNor h0 -2.810318 0.000000
tauNor mNor -3.149653 0.000000
tauNor mAch -2.848347 0.000000
beta h0 -0.183158 0.000000
beta mNor -0.561637 0.000000
beta mAch -0.225574 0.000000
h0 mNor -0.420052 0.000000
h0 mAch -0.077628 0.000000
mNor mAch -0.503598 0.000000
