Parameter S1 S1_conf ST ST_conf
alpha 0.339191 0.000000 0.057627 0.000000
N 1.524896 0.000000 1.164702 0.000000
M -1.875804 0.000000 1.762419 0.000000
k1 1.159343 0.000000 0.673222 0.000000
k2 2.579963 0.000000 3.333966 0.000000
tau1 0.623462 0.000000 0.194695 0.000000
tau2 2.882247 0.000000 4.160991 0.000000
tauAch 0.095489 0.000000 0.004567 0.000000
tauNor -3.182774 0.000000 5.073947 0.000000
beta -0.178676 0.000000 0.015991 0.000000
h0 -1.130052 0.000000 0.639633 0.000000
mNor 2.345048 0.000000 2.754468 0.000000
mAch -2.212652 0.000000 2.452226 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -2.704925 0.000000
alpha M 12.622176 0.000000
alpha k1 -1.057360 0.000000
alpha k2 -7.460154 0.000000
alpha tau1 1.357879 0.000000
alpha tau2 -8.822563 0.000000
alpha tauAch 3.737474 0.000000
alpha tauNor 18.512746 0.000000
alpha beta 4.973147 0.000000
alpha h0 9.261039 0.000000
alpha mNor -6.401383 0.000000
alpha mAch 14.140364 0.000000
N M -2.969549 0.000000
N k1 -1.444850 0.000000
N k2 -0.731206 0.000000
N tau1 -1.714049 0.000000
N tau2 -0.579354 0.000000
N tauAch -1.979275 0.000000
N tauNor -3.626102 0.000000
N beta -2.117001 0.000000
N h0 -2.594922 0.000000
N mNor -0.849215 0.000000
N mAch -3.138763 0.000000
M k1 1.924056 0.000000
M k2 2.354244 0.000000
M tau1 1.761782 0.000000
M tau2 2.445781 0.000000
M tauAch 1.601903 0.000000
M tauNor 0.609190 0.000000
M beta 1.518881 0.000000
M h0 1.230789 0.000000
M mNor 2.283108 0.000000
M mAch 0.902959 0.000000
k1 k2 0.267631 0.000000
k1 tau1 -1.499420 0.000000
k1 tau2 0.540645 0.000000
k1 tauAch -1.976269 0.000000
k1 tauNor -4.937094 0.000000
k1 beta -2.223886 0.000000
k1 h0 -3.083139 0.000000
k1 mNor 0.055463 0.000000
k1 mAch -4.060910 0.000000
k2 tau1 -4.922274 0.000000
k2 tau2 9.128858 0.000000
k2 tauAch -8.206610 0.000000
k2 tauNor -28.599564 0.000000
k2 beta -9.912097 0.000000
k2 h0 -15.830281 0.000000
k2 mNor 5.787124 0.000000
k2 mAch -22.564766 0.000000
tau1 tau2 -6.347528 0.000000
tau1 tauAch 2.127226 0.000000
tau1 tauNor 12.096687 0.000000
tau1 beta 2.960983 0.000000
tau1 h0 5.854194 0.000000
tau1 mNor -4.713862 0.000000
tau1 mAch 9.146467 0.000000
tau2 tauAch 0.122170 0.000000
tau2 tauNor 11.011238 0.000000
tau2 beta 1.032836 0.000000
tau2 h0 4.192922 0.000000
tau2 mNor -7.349956 0.000000
tau2 mAch 7.788883 0.000000
tauAch tauNor -5.284681 0.000000
tauAch beta -1.557766 0.000000
tauAch h0 -2.738052 0.000000
tauAch mNor 1.573192 0.000000
tauAch mAch -4.081137 0.000000
tauNor beta 2.812017 0.000000
tauNor h0 2.512758 0.000000
tauNor mNor 3.605865 0.000000
tauNor mAch 2.172222 0.000000
beta h0 8.718881 0.000000
beta mNor -5.214149 0.000000
beta mAch 13.059447 0.000000
h0 mNor 0.498574 0.000000
h0 mAch 2.638339 0.000000
mNor mAch 4.751442 0.000000
