Parameter S1 S1_conf ST ST_conf
alpha 17.475410 0.000000 37.428952 0.000000
N 0.324600 0.000000 0.012914 0.000000
M -2.891641 0.000000 1.024806 0.000000
k1 -1.907609 0.000000 0.445997 0.000000
k2 -3.693377 0.000000 1.671861 0.000000
tau1 -0.305999 0.000000 0.011476 0.000000
tau2 -11.204762 0.000000 15.387149 0.000000
tauAch -5.182911 0.000000 3.292308 0.000000
tauNor -1.513252 0.000000 0.280657 0.000000
beta -2.102927 0.000000 0.542003 0.000000
h0 -2.883271 0.000000 1.018882 0.000000
mNor -0.824987 0.000000 0.083416 0.000000
mAch -4.122147 0.000000 2.082571 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -17.695372 0.000000
alpha M -15.754995 0.000000
alpha k1 -16.348667 0.000000
alpha k2 -15.271303 0.000000
alpha tau1 -17.314928 0.000000
alpha tau2 -10.739641 0.000000
alpha tauAch -14.372658 0.000000
alpha tauNor -16.586585 0.000000
alpha beta -16.230831 0.000000
alpha h0 -15.760045 0.000000
alpha mNor -17.001819 0.000000
alpha mAch -15.012624 0.000000
N M 4.409834 0.000000
N k1 2.776099 0.000000
N k2 5.740911 0.000000
N tau1 0.117033 0.000000
N tau2 18.211651 0.000000
N tauAch 8.213903 0.000000
N tauNor 2.121369 0.000000
N beta 3.100375 0.000000
N h0 4.395936 0.000000
N mNor 0.978681 0.000000
N mAch 6.452774 0.000000
M k1 3.403546 0.000000
M k2 3.893016 0.000000
M tau1 2.964552 0.000000
M tau2 5.951851 0.000000
M tauAch 4.301290 0.000000
M tauNor 3.295454 0.000000
M beta 3.457082 0.000000
M h0 3.670970 0.000000
M mNor 3.106804 0.000000
M mAch 4.010540 0.000000
k1 k2 34.133383 0.000000
k1 tau1 4.253987 0.000000
k1 tau2 100.389835 0.000000
k1 tauAch 47.272277 0.000000
k1 tauNor 14.902931 0.000000
k1 beta 20.104342 0.000000
k1 h0 26.987596 0.000000
k1 mNor 8.831884 0.000000
k1 mAch 37.915481 0.000000
k2 tau1 4.030913 0.000000
k2 tau2 17.860446 0.000000
k2 tauAch 10.219269 0.000000
k2 tauNor 5.562807 0.000000
k2 beta 6.311051 0.000000
k2 h0 7.301235 0.000000
k2 mNor 4.689462 0.000000
k2 mAch 8.873256 0.000000
tau1 tau2 27.893698 0.000000
tau1 tauAch 13.013945 0.000000
tau1 tauNor 3.946362 0.000000
tau1 beta 5.403426 0.000000
tau1 h0 7.331623 0.000000
tau1 mNor 2.245687 0.000000
tau1 mAch 10.392838 0.000000
tau2 tauAch 18.317495 0.000000
tau2 tauNor 13.242300 0.000000
tau2 beta 14.057830 0.000000
tau2 h0 15.137057 0.000000
tau2 mNor 12.290420 0.000000
tau2 mAch 16.850441 0.000000
tauAch tauNor 7.795814 0.000000
tauAch beta 8.841635 0.000000
tauAch h0 10.225616 0.000000
tauAch mNor 6.575140 0.000000
tauAch mAch 12.422829 0.000000
tauNor beta 6.544835 0.000000
tauNor h0 8.448125 0.000000
tauNor mNor 3.427885 0.000000
tauNor mAch 11.469797 0.000000
beta h0 11.812203 0.000000
beta mNor 4.783539 0.000000
beta mAch 16.042742 0.000000
h0 mNor 4.021903 0.000000
h0 mAch 8.804429 0.000000
mNor mAch 4.345016 0.000000
