Parameter S1 S1_conf ST ST_conf
alpha -11.651763 0.000000 4.487435 0.000000
N 12.414637 0.000000 5.094282 0.000000
M 76.163538 0.000000 191.738425 0.000000
k1 2.562475 0.000000 0.217037 0.000000
k2 3.881204 0.000000 0.497907 0.000000
tau1 -7.296207 0.000000 1.759581 0.000000
tau2 -5.304258 0.000000 0.929960 0.000000
tauAch 42.727478 0.000000 60.343354 0.000000
tauNor 18.211177 0.000000 10.962030 0.000000
beta -1.144311 0.000000 0.043282 0.000000
h0 -18.928410 0.000000 11.842494 0.000000
mNor -1.832202 0.000000 0.110959 0.000000
mAch -0.293413 0.000000 0.002846 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 18.590112 0.000000
alpha M 40.970922 0.000000
alpha k1 15.131238 0.000000
alpha k2 15.594215 0.000000
alpha tau1 11.670076 0.000000
alpha tau2 12.369405 0.000000
alpha tauAch 29.232271 0.000000
alpha tauNor 20.625147 0.000000
alpha beta 13.829869 0.000000
alpha h0 7.586271 0.000000
alpha mNor 13.588366 0.000000
alpha mAch 14.128600 0.000000
N M -26.957228 0.000000
N k1 -14.140491 0.000000
N k2 -14.370132 0.000000
N tau1 -12.423721 0.000000
N tau2 -12.770595 0.000000
N tauAch -21.134742 0.000000
N tauNor -16.865524 0.000000
N beta -13.494999 0.000000
N h0 -10.398113 0.000000
N mNor -13.375211 0.000000
N mAch -13.643173 0.000000
M k1 -75.855961 0.000000
M k2 -75.815034 0.000000
M tau1 -76.161920 0.000000
M tau2 -76.100101 0.000000
M tauAch -74.609460 0.000000
M tauNor -75.370311 0.000000
M beta -75.970999 0.000000
M h0 -76.522919 0.000000
M mNor -75.992347 0.000000
M mAch -75.944592 0.000000
k1 k2 -1.468560 0.000000
k1 tau1 -2.557394 0.000000
k1 tau2 -2.363350 0.000000
k1 tauAch 2.315603 0.000000
k1 tauNor -0.072623 0.000000
k1 beta -1.958114 0.000000
k1 h0 -3.690531 0.000000
k1 mNor -2.025124 0.000000
k1 mAch -1.875225 0.000000
k2 tau1 -3.709608 0.000000
k2 tau2 2.843219 0.000000
k2 tauAch 160.851067 0.000000
k2 tauNor 80.200892 0.000000
k2 beta 16.528009 0.000000
k2 h0 -41.975542 0.000000
k2 mNor 14.265085 0.000000
k2 mAch 19.327170 0.000000
tau1 tau2 5.438885 0.000000
tau1 tauAch -38.203744 0.000000
tau1 tauNor -15.927726 0.000000
tau1 beta 1.659072 0.000000
tau1 h0 17.818071 0.000000
tau1 mNor 2.284103 0.000000
tau1 mAch 0.885928 0.000000
tau2 tauAch 48.559430 0.000000
tau2 tauNor 27.382419 0.000000
tau2 beta 10.663281 0.000000
tau2 h0 -4.698500 0.000000
tau2 mNor 10.069086 0.000000
tau2 mAch 11.398281 0.000000
tauAch tauNor -46.120728 0.000000
tauAch beta -43.551120 0.000000
tauAch h0 -41.190128 0.000000
tauAch mNor -43.459797 0.000000
tauAch mAch -43.664084 0.000000
tauNor beta -15.912734 0.000000
tauNor h0 -22.501283 0.000000
tauNor mNor -16.167580 0.000000
tauNor mAch -15.597498 0.000000
beta h0 -16.854664 0.000000
beta mNor 9.718148 0.000000
beta mAch 12.109903 0.000000
h0 mNor 36.580146 0.000000
h0 mAch 41.504271 0.000000
mNor mAch 27.205719 0.000000
