Parameter S1 S1_conf ST ST_conf
alpha 2.648000 0.000000 0.703480 0.000000
N 4.332375 0.000000 1.883075 0.000000
M 5.508913 0.000000 3.044720 0.000000
k1 4.540556 0.000000 2.068396 0.000000
k2 2.691569 0.000000 0.726819 0.000000
tau1 0.055200 0.000000 0.000306 0.000000
tau2 3.297778 0.000000 1.091084 0.000000
tauAch 1.321634 0.000000 0.175242 0.000000
tauNor -0.279152 0.000000 0.007818 0.000000
beta 0.744997 0.000000 0.055683 0.000000
h0 -0.399014 0.000000 0.015973 0.000000
mNor 2.219021 0.000000 0.494013 0.000000
mAch 0.329620 0.000000 0.010900 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -3.630532 0.000000
alpha M -3.868818 0.000000
alpha k1 -3.672695 0.000000
alpha k2 -3.298217 0.000000
alpha tau1 -2.764269 0.000000
alpha tau2 -3.420993 0.000000
alpha tauAch -3.020762 0.000000
alpha tauNor -2.696552 0.000000
alpha beta -2.903974 0.000000
alpha h0 -2.672276 0.000000
alpha mNor -3.202511 0.000000
alpha mAch -2.819848 0.000000
N M -5.110646 0.000000
N k1 -4.985618 0.000000
N k2 -4.746888 0.000000
N tau1 -4.406496 0.000000
N tau2 -4.825158 0.000000
N tauAch -4.570010 0.000000
N tauNor -4.363326 0.000000
N beta -4.495558 0.000000
N h0 -4.347850 0.000000
N mNor -4.685875 0.000000
N mAch -4.441927 0.000000
M k1 -10.862944 0.000000
M k2 -8.906294 0.000000
M tau1 -6.116415 0.000000
M tau2 -9.547802 0.000000
M tauAch -7.456592 0.000000
M tauNor -5.762595 0.000000
M beta -6.846378 0.000000
M h0 -5.635754 0.000000
M mNor -8.406232 0.000000
M mAch -6.406815 0.000000
k1 k2 -6.392657 0.000000
k1 tau1 -4.871739 0.000000
k1 tau2 -6.742378 0.000000
k1 tauAch -5.602344 0.000000
k1 tauNor -4.678852 0.000000
k1 beta -5.269682 0.000000
k1 h0 -4.609704 0.000000
k1 mNor -6.120045 0.000000
k1 mAch -5.030052 0.000000
k2 tau1 -4.849800 0.000000
k2 tau2 -17.040252 0.000000
k2 tauAch -9.610954 0.000000
k2 tauNor -3.592808 0.000000
k2 beta -7.443088 0.000000
k2 h0 -3.142188 0.000000
k2 mNor -12.984674 0.000000
k2 mAch -5.881482 0.000000
tau1 tau2 -4.944305 0.000000
tau1 tauAch -2.412880 0.000000
tau1 tauNor -0.362284 0.000000
tau1 beta -1.674211 0.000000
tau1 h0 -0.208742 0.000000
tau1 mNor -3.562426 0.000000
tau1 mAch -1.142116 0.000000
tau2 tauAch -4.737569 0.000000
tau2 tauNor -3.485308 0.000000
tau2 beta -4.286478 0.000000
tau2 h0 -3.391543 0.000000
tau2 mNor -5.439575 0.000000
tau2 mAch -3.961538 0.000000
tauAch tauNor -1.389872 0.000000
tauAch beta -1.681398 0.000000
tauAch h0 -1.355753 0.000000
tauAch mNor -2.100982 0.000000
tauAch mAch -1.563160 0.000000
tauNor beta 1.426236 0.000000
tauNor h0 0.387938 0.000000
tauNor mNor 2.764053 0.000000
tauNor mAch 1.049242 0.000000
beta h0 -0.688897 0.000000
beta mNor 0.536443 0.000000
beta mAch -0.347868 0.000000
h0 mNor -3.239963 0.000000
h0 mAch -0.728734 0.000000
mNor mAch -3.436988 0.000000
