Parameter S1 S1_conf ST ST_conf
alpha -8.295837 0.000000 1.976166 0.000000
N -14.577236 0.000000 6.101736 0.000000
M -14.960936 0.000000 6.427181 0.000000
k1 -11.947940 0.000000 4.099105 0.000000
k2 -14.743277 0.000000 6.241530 0.000000
tau1 2.108801 0.000000 0.127695 0.000000
tau2 -14.824007 0.000000 6.310070 0.000000
tauAch -15.143555 0.000000 6.585043 0.000000
tauNor -0.058087 0.000000 0.000097 0.000000
beta -16.693854 0.000000 8.002326 0.000000
h0 -15.922208 0.000000 7.279635 0.000000
mNor -7.905813 0.000000 1.794718 0.000000
mAch -14.728958 0.000000 6.229411 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 12.822325 0.000000
alpha M 12.666992 0.000000
alpha k1 13.886742 0.000000
alpha k2 12.755107 0.000000
alpha tau1 19.577329 0.000000
alpha tau2 12.722425 0.000000
alpha tauAch 12.593063 0.000000
alpha tauNor 18.700108 0.000000
alpha beta 11.965455 0.000000
alpha h0 12.277840 0.000000
alpha mNor 15.523115 0.000000
alpha mAch 12.760904 0.000000
N M 13.228717 0.000000
N k1 12.852419 0.000000
N k2 13.201533 0.000000
N tau1 11.096850 0.000000
N tau2 13.211616 0.000000
N tauAch 13.251525 0.000000
N tauNor 11.367476 0.000000
N beta 13.445144 0.000000
N h0 13.348772 0.000000
N mNor 12.347591 0.000000
N mAch 13.199745 0.000000
M k1 55.031083 0.000000
M k2 46.920625 0.000000
M tau1 95.815651 0.000000
M tau2 46.686395 0.000000
M tauAch 45.759251 0.000000
M tauNor 89.528589 0.000000
M beta 41.261174 0.000000
M h0 43.500045 0.000000
M mNor 66.759008 0.000000
M mAch 46.962172 0.000000
k1 k2 -457.582155 0.000000
k1 tau1 -1175.914771 0.000000
k1 tau2 -454.141006 0.000000
k1 tauAch -440.520032 0.000000
k1 tauNor -1083.549513 0.000000
k1 beta -374.437337 0.000000
k1 h0 -407.329319 0.000000
k1 mNor -749.034239 0.000000
k1 mAch -458.192542 0.000000
k2 tau1 51.613462 0.000000
k2 tau2 29.210257 0.000000
k2 tauAch 28.787474 0.000000
k2 tauNor 48.746528 0.000000
k2 beta 26.736327 0.000000
k2 h0 27.757264 0.000000
k2 mNor 38.363476 0.000000
k2 mAch 29.336013 0.000000
tau1 tau2 2.002279 0.000000
tau1 tauAch 1.882137 0.000000
tau1 tauNor 7.553899 0.000000
tau1 beta 1.299263 0.000000
tau1 h0 1.589382 0.000000
tau1 mNor 4.603348 0.000000
tau1 mAch 2.038015 0.000000
tau2 tauAch 18.052512 0.000000
tau2 tauNor 22.640736 0.000000
tau2 beta 17.580991 0.000000
tau2 h0 17.815686 0.000000
tau2 mNor 20.253861 0.000000
tau2 mAch 18.178611 0.000000
tauAch tauNor 5.359912 0.000000
tauAch beta 11.692834 0.000000
tauAch h0 11.399083 0.000000
tauAch mNor 8.347393 0.000000
tauAch mAch 10.944835 0.000000
tauNor beta 3.965265 0.000000
tauNor h0 4.297873 0.000000
tauNor mNor 7.753237 0.000000
tauNor mAch 4.812208 0.000000
beta h0 22.418897 0.000000
beta mNor 27.084724 0.000000
beta mAch 23.113411 0.000000
h0 mNor 15.135698 0.000000
h0 mAch 15.436296 0.000000
mNor mAch 6.528663 0.000000
