Parameter S1 S1_conf ST ST_conf
alpha 0.725875 0.000000 10.706651 0.000000
N -0.445982 0.000000 4.041715 0.000000
M -3.977957 0.000000 321.551540 0.000000
k1 -0.304498 0.000000 1.884083 0.000000
k2 -0.005511 0.000000 0.000617 0.000000
tau1 -0.226387 0.000000 1.041440 0.000000
tau2 -0.021018 0.000000 0.008976 0.000000
tauAch 10.984493 0.000000 2451.830407 0.000000
tauNor 3.504293 0.000000 249.534880 0.000000
beta 0.061387 0.000000 0.076573 0.000000
h0 0.071767 0.000000 0.104661 0.000000
mNor -0.426503 0.000000 3.696356 0.000000
mAch -0.392669 0.000000 3.133175 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 14.022107 0.000000
alpha M 84.882353 0.000000
alpha k1 11.183583 0.000000
alpha k2 5.185145 0.000000
alpha tau1 9.616482 0.000000
alpha tau2 5.496251 0.000000
alpha tauAch -215.301807 0.000000
alpha tauNor -65.230296 0.000000
alpha beta 3.843017 0.000000
alpha h0 3.634756 0.000000
alpha mNor 13.631296 0.000000
alpha mAch 12.952518 0.000000
N M 28.715366 0.000000
N k1 4.378700 0.000000
N k2 2.397908 0.000000
N tau1 3.861215 0.000000
N tau2 2.500641 0.000000
N tauAch -70.410868 0.000000
N tauNor -20.854543 0.000000
N beta 1.954713 0.000000
N h0 1.885941 0.000000
N mNor 5.186979 0.000000
N mAch 4.962835 0.000000
M k1 14.434288 0.000000
M k2 9.167747 0.000000
M tau1 13.058396 0.000000
M tau2 9.440893 0.000000
M tauAch -184.416592 0.000000
M tauNor -52.655987 0.000000
M beta 7.989378 0.000000
M h0 7.806527 0.000000
M mNor 16.583344 0.000000
M mAch 15.987387 0.000000
k1 k2 33.045287 0.000000
k1 tau1 57.590198 0.000000
k1 tau2 34.768486 0.000000
k1 tauAch -1188.218890 0.000000
k1 tauNor -356.981674 0.000000
k1 beta 25.611319 0.000000
k1 h0 24.457773 0.000000
k1 mNor 79.828015 0.000000
k1 mAch 76.068307 0.000000
k2 tau1 -29.893887 0.000000
k2 tau2 -17.982443 0.000000
k2 tauAch 620.337178 0.000000
k2 tauNor 186.485582 0.000000
k2 beta -13.202999 0.000000
k2 h0 -12.600923 0.000000
k2 mNor -41.500577 0.000000
k2 mAch -39.538255 0.000000
tau1 tau2 16.728267 0.000000
tau1 tauAch -568.856615 0.000000
tau1 tauNor -170.847644 0.000000
tau1 beta 12.343677 0.000000
tau1 h0 11.791341 0.000000
tau1 mNor 38.303452 0.000000
tau1 mAch 36.503247 0.000000
tau2 tauAch -421.554957 0.000000
tau2 tauNor -126.710411 0.000000
tau2 beta 8.997490 0.000000
tau2 h0 8.588321 0.000000
tau2 mNor 28.228459 0.000000
tau2 mAch 26.894869 0.000000
tauAch tauNor -147.093511 0.000000
tauAch beta -1.343799 0.000000
tauAch h0 -1.783246 0.000000
tauAch mNor 19.310180 0.000000
tauAch mAch 17.877910 0.000000
tauNor beta 1.752542 0.000000
tauNor h0 1.512922 0.000000
tauNor mNor 13.014652 0.000000
tauNor mAch 12.233671 0.000000
beta h0 9.375326 0.000000
beta mNor 31.008544 0.000000
beta mAch 29.539622 0.000000
h0 mNor -25.953437 0.000000
h0 mAch -24.729805 0.000000
mNor mAch -208.030501 0.000000
