Parameter S1 S1_conf ST ST_conf
alpha 84.576916 0.000000 261.821233 0.000000
N -27.743061 0.000000 28.171497 0.000000
M -31.690426 0.000000 36.758461 0.000000
k1 4.207147 0.000000 0.647853 0.000000
k2 -7.204589 0.000000 1.899851 0.000000
tau1 -10.026783 0.000000 3.679801 0.000000
tau2 8.709035 0.000000 2.776140 0.000000
tauAch -34.316879 0.000000 43.103917 0.000000
tauNor -103.003979 0.000000 388.337363 0.000000
beta 3.255717 0.000000 0.387967 0.000000
h0 -71.255087 0.000000 185.837317 0.000000
mNor 35.286994 0.000000 45.575401 0.000000
mAch -3.996488 0.000000 0.584599 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -56.280259 0.000000
alpha M -51.078878 0.000000
alpha k1 -98.380551 0.000000
alpha k2 -83.343484 0.000000
alpha tau1 -79.624723 0.000000
alpha tau2 -104.312619 0.000000
alpha tauAch -47.618042 0.000000
alpha tauNor 42.889881 0.000000
alpha beta -97.126866 0.000000
alpha h0 1.054861 0.000000
alpha mNor -139.333981 0.000000
alpha mAch -87.570748 0.000000
N M -585.388586 0.000000
N k1 280.398016 0.000000
N k2 5.166930 0.000000
N tau1 -62.899448 0.000000
N tau2 388.975683 0.000000
N tauAch -648.734039 0.000000
N tauNor -2305.346640 0.000000
N beta 257.451189 0.000000
N h0 -1539.618960 0.000000
N mNor 1029.989505 0.000000
N mAch 82.540693 0.000000
M k1 -254.983666 0.000000
M k2 57.306356 0.000000
M tau1 134.537643 0.000000
M tau2 -378.180950 0.000000
M tauAch 799.252884 0.000000
M tauNor 2678.922782 0.000000
M beta -228.947127 0.000000
M h0 1810.092453 0.000000
M mNor -1105.505121 0.000000
M mAch -30.485523 0.000000
k1 k2 7.873083 0.000000
k1 tau1 44.294628 0.000000
k1 tau2 -197.498612 0.000000
k1 tauAch 357.768049 0.000000
k1 tauNor 1244.202597 0.000000
k1 beta -127.121352 0.000000
k1 h0 834.470430 0.000000
k1 mNor -540.497812 0.000000
k1 mAch -33.528736 0.000000
k2 tau1 9.839877 0.000000
k2 tau2 -3.297681 0.000000
k2 tauAch 26.872096 0.000000
k2 tauNor 75.035500 0.000000
k2 beta 0.526186 0.000000
k2 h0 52.773173 0.000000
k2 mNor -21.934150 0.000000
k2 mAch 5.611434 0.000000
tau1 tau2 -86.045330 0.000000
tau1 tauAch 189.940168 0.000000
tau1 tauNor 630.526820 0.000000
tau1 beta -51.065554 0.000000
tau1 h0 426.876676 0.000000
tau1 mNor -256.527030 0.000000
tau1 mAch -4.546996 0.000000
tau2 tauAch -482.422206 0.000000
tau2 tauNor -1642.489868 0.000000
tau2 beta 152.147505 0.000000
tau2 h0 -1106.277648 0.000000
tau2 mNor 693.128973 0.000000
tau2 mAch 29.663823 0.000000
tauAch tauNor 300.006978 0.000000
tauAch beta 8.157929 0.000000
tauAch h0 212.806617 0.000000
tauAch mNor -79.818020 0.000000
tauAch mAch 28.076575 0.000000
tauNor beta 170.813380 0.000000
tauNor h0 -359.678298 0.000000
tauNor mNor 398.865217 0.000000
tauNor mAch 119.180136 0.000000
beta h0 113.320948 0.000000
beta mNor -77.800427 0.000000
beta mAch -7.331435 0.000000
h0 mNor -17.347432 0.000000
h0 mAch 66.410762 0.000000
mNor mAch -27.580663 0.000000
