Parameter S1 S1_conf ST ST_conf
alpha 2.120416 0.000000 0.971145 0.000000
N 1.751716 0.000000 0.662780 0.000000
M 6.204123 0.000000 8.313858 0.000000
k1 2.345992 0.000000 1.188762 0.000000
k2 2.089302 0.000000 0.942854 0.000000
tau1 1.904952 0.000000 0.783808 0.000000
tau2 1.520306 0.000000 0.499233 0.000000
tauAch -58.612468 0.000000 742.030696 0.000000
tauNor 0.006223 0.000000 0.000008 0.000000
beta 1.468579 0.000000 0.465839 0.000000
h0 -9.197285 0.000000 18.270951 0.000000
mNor 0.143124 0.000000 0.004425 0.000000
mAch 2.409776 0.000000 1.254282 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -2.108721 0.000000
alpha M -2.057854 0.000000
alpha k1 -2.101932 0.000000
alpha k2 -2.104864 0.000000
alpha tau1 -2.106970 0.000000
alpha tau2 -2.111365 0.000000
alpha tauAch -2.798366 0.000000
alpha tauNor -2.128663 0.000000
alpha beta -2.111956 0.000000
alpha h0 -2.233810 0.000000
alpha mNor -2.127099 0.000000
alpha mAch -2.101203 0.000000
N M -1.503306 0.000000
N k1 -1.678322 0.000000
N k2 -1.689966 0.000000
N tau1 -1.698329 0.000000
N tau2 -1.715777 0.000000
N tauAch -4.443575 0.000000
N tauNor -1.784461 0.000000
N beta -1.718124 0.000000
N h0 -2.201958 0.000000
N mNor -1.778250 0.000000
N mAch -1.675428 0.000000
M k1 -6.133447 0.000000
M k2 -6.144660 0.000000
M tau1 -6.152713 0.000000
M tau2 -6.169515 0.000000
M tauAch -8.796283 0.000000
M tauNor -6.235655 0.000000
M beta -6.171775 0.000000
M h0 -6.637690 0.000000
M mNor -6.229675 0.000000
M mAch -6.130661 0.000000
k1 k2 -2.309400 0.000000
k1 tau1 -2.314355 0.000000
k1 tau2 -2.324695 0.000000
k1 tauAch -3.941168 0.000000
k1 tauNor -2.365397 0.000000
k1 beta -2.326086 0.000000
k1 h0 -2.612803 0.000000
k1 mNor -2.361716 0.000000
k1 mAch -2.300785 0.000000
k2 tau1 -4.824295 0.000000
k2 tau2 -3.930406 0.000000
k2 tauAch 135.813634 0.000000
k2 tauNor -0.411792 0.000000
k2 beta -3.810197 0.000000
k2 h0 20.976468 0.000000
k2 mNor -0.729940 0.000000
k2 mAch -5.997468 0.000000
tau1 tau2 -1.622770 0.000000
tau1 tauAch -23.041029 0.000000
tau1 tauNor -2.162060 0.000000
tau1 beta -1.641194 0.000000
tau1 h0 -5.440191 0.000000
tau1 mNor -2.113298 0.000000
tau1 mAch -1.305956 0.000000
tau2 tauAch 21.111249 0.000000
tau2 tauNor -1.245006 0.000000
tau2 beta -1.802725 0.000000
tau2 h0 2.265069 0.000000
tau2 mNor -1.297218 0.000000
tau2 mAch -2.161683 0.000000
tauAch tauNor 59.140268 0.000000
tauAch beta 58.071018 0.000000
tauAch h0 65.869714 0.000000
tauAch mNor 59.040168 0.000000
tauAch mAch 57.382831 0.000000
tauNor beta 0.242108 0.000000
tauNor h0 -3.334684 0.000000
tauNor mNor -0.202383 0.000000
tauNor mAch 0.557738 0.000000
beta h0 2.133363 0.000000
beta mNor -1.256301 0.000000
beta mAch -2.078876 0.000000
h0 mNor 7.775812 0.000000
h0 mAch 13.284019 0.000000
mNor mAch -0.541513 0.000000
