Parameter S1 S1_conf ST ST_conf
alpha -19.904304 0.000000 1052.395206 0.000000
N 0.741639 0.000000 1.461066 0.000000
M -0.575179 0.000000 0.878801 0.000000
k1 2.267415 0.000000 13.656732 0.000000
k2 -0.160018 0.000000 0.068018 0.000000
tau1 -0.501112 0.000000 0.667045 0.000000
tau2 0.837822 0.000000 1.864614 0.000000
tauAch 0.356141 0.000000 0.336922 0.000000
tauNor 0.740747 0.000000 1.457554 0.000000
beta 0.607104 0.000000 0.979064 0.000000
h0 0.040131 0.000000 0.004278 0.000000
mNor 0.401258 0.000000 0.427693 0.000000
mAch 0.322668 0.000000 0.276565 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 19.825646 0.000000
alpha M 21.491914 0.000000
alpha k1 17.894968 0.000000
alpha k2 20.966580 0.000000
alpha tau1 21.398193 0.000000
alpha tau2 19.703938 0.000000
alpha tauAch 20.313445 0.000000
alpha tauNor 19.826775 0.000000
alpha beta 19.995883 0.000000
alpha h0 20.713316 0.000000
alpha mNor 20.256356 0.000000
alpha mAch 20.355801 0.000000
N M -4.953299 0.000000
N k1 4.588787 0.000000
N k2 -3.559677 0.000000
N tau1 -4.704672 0.000000
N tau2 -0.210103 0.000000
N tauAch -1.827021 0.000000
N tauNor -0.535968 0.000000
N beta -0.984584 0.000000
N h0 -2.887811 0.000000
N mNor -1.675573 0.000000
N mAch -1.939385 0.000000
M k1 -6.457430 0.000000
M k2 4.293111 0.000000
M tau1 5.803741 0.000000
M tau2 -0.126095 0.000000
M tauAch 2.007160 0.000000
M tauNor 0.303831 0.000000
M beta 0.895705 0.000000
M h0 3.406696 0.000000
M mNor 1.807350 0.000000
M mAch 2.155405 0.000000
k1 k2 15.109080 0.000000
k1 tau1 22.169307 0.000000
k1 tau2 -5.544955 0.000000
k1 tauAch 4.425235 0.000000
k1 tauNor -3.535613 0.000000
k1 beta -0.769373 0.000000
k1 h0 10.966243 0.000000
k1 mNor 3.491380 0.000000
k1 mAch 5.118088 0.000000
k2 tau1 -5.282631 0.000000
k2 tau2 0.890005 0.000000
k2 tauAch -1.330597 0.000000
k2 tauNor 0.442476 0.000000
k2 beta -0.173632 0.000000
k2 h0 -2.787438 0.000000
k2 mNor -1.122605 0.000000
k2 mAch -1.484912 0.000000
tau1 tau2 -0.246564 0.000000
tau1 tauAch 2.027848 0.000000
tau1 tauNor 0.211810 0.000000
tau1 beta 0.842847 0.000000
tau1 h0 3.519990 0.000000
tau1 mNor 1.814815 0.000000
tau1 mAch 2.185902 0.000000
tau2 tauAch -2.383843 0.000000
tau2 tauNor -0.544865 0.000000
tau2 beta -1.183874 0.000000
tau2 h0 -3.894834 0.000000
tau2 mNor -2.168120 0.000000
tau2 mAch -2.543894 0.000000
tauAch tauNor -0.503479 0.000000
tauAch beta -0.182100 0.000000
tauAch h0 1.181333 0.000000
tauAch mNor 0.312910 0.000000
tauAch mAch 0.501899 0.000000
tauNor beta -0.636400 0.000000
tauNor h0 0.181053 0.000000
tauNor mNor -0.339614 0.000000
tauNor mAch -0.226304 0.000000
beta h0 2.740657 0.000000
beta mNor 0.849717 0.000000
beta mAch 1.261230 0.000000
h0 mNor 0.468375 0.000000
h0 mAch 0.612015 0.000000
mNor mAch -2.862371 0.000000
