Parameter S1 S1_conf ST ST_conf
alpha 2.399685 0.000000 0.869058 0.000000
N 0.129162 0.000000 0.002518 0.000000
M -0.098120 0.000000 0.001453 0.000000
k1 1.747216 0.000000 0.460716 0.000000
k2 0.717813 0.000000 0.077761 0.000000
tau1 -1.263184 0.000000 0.240809 0.000000
tau2 1.203540 0.000000 0.218606 0.000000
tauAch -2.855080 0.000000 1.230203 0.000000
tauNor 1.005620 0.000000 0.152619 0.000000
beta -0.890730 0.000000 0.119738 0.000000
h0 -2.890573 0.000000 1.260980 0.000000
mNor -0.998436 0.000000 0.150446 0.000000
mAch 1.404718 0.000000 0.297796 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -2.214230 0.000000
alpha M -2.001498 0.000000
alpha k1 -3.728704 0.000000
alpha k2 -2.765199 0.000000
alpha tau1 -0.911015 0.000000
alpha tau2 -3.219832 0.000000
alpha tauAch 0.578975 0.000000
alpha tauNor -3.034581 0.000000
alpha beta -1.259626 0.000000
alpha h0 0.612196 0.000000
alpha mNor -1.158816 0.000000
alpha mAch -3.408131 0.000000
N M 0.177569 0.000000
N k1 -1.152930 0.000000
N k2 -0.410724 0.000000
N tau1 1.017588 0.000000
N tau2 -0.760936 0.000000
N tauAch 2.165355 0.000000
N tauNor -0.618234 0.000000
N beta 0.749046 0.000000
N h0 2.190946 0.000000
N mNor 0.826703 0.000000
N mAch -0.905986 0.000000
M k1 -2.017402 0.000000
M k2 -0.483701 0.000000
M tau1 2.467773 0.000000
M tau2 -1.207383 0.000000
M tauAch 4.839528 0.000000
M tauNor -0.912502 0.000000
M beta 1.912857 0.000000
M h0 4.892408 0.000000
M mNor 2.073326 0.000000
M mAch -1.507115 0.000000
k1 k2 -3.106921 0.000000
k1 tau1 3.790615 0.000000
k1 tau2 -4.798150 0.000000
k1 tauAch 9.333360 0.000000
k1 tauNor -4.109019 0.000000
k1 beta 2.493787 0.000000
k1 h0 9.456939 0.000000
k1 mNor 2.868801 0.000000
k1 mAch -5.498619 0.000000
k2 tau1 0.247308 0.000000
k2 tau2 -1.249523 0.000000
k2 tauAch 1.213286 0.000000
k2 tauNor -1.129423 0.000000
k2 beta 0.021300 0.000000
k2 h0 1.234823 0.000000
k2 mNor 0.086656 0.000000
k2 mAch -1.371600 0.000000
tau1 tau2 1.451729 0.000000
tau1 tauAch 0.578415 0.000000
tau1 tauNor 1.409141 0.000000
tau1 beta 1.001094 0.000000
tau1 h0 0.570778 0.000000
tau1 mNor 0.977919 0.000000
tau1 mAch 1.495017 0.000000
tau2 tauAch -2.098077 0.000000
tau2 tauNor -1.012872 0.000000
tau2 beta -1.545917 0.000000
tau2 h0 -2.108053 0.000000
tau2 mNor -1.576192 0.000000
tau2 mAch -0.900689 0.000000
tauAch tauNor 1.623689 0.000000
tauAch beta 5.066244 0.000000
tauAch h0 8.696675 0.000000
tauAch mNor 5.261768 0.000000
tauAch mAch 0.899183 0.000000
tauNor beta -1.990931 0.000000
tauNor h0 -3.608678 0.000000
tauNor mNor -2.078057 0.000000
tauNor mAch -0.134057 0.000000
beta h0 9.045686 0.000000
beta mNor 4.250503 0.000000
beta mAch -1.839732 0.000000
h0 mNor 4.683036 0.000000
h0 mAch 1.433851 0.000000
mNor mAch 1.626499 0.000000
