Parameter S1 S1_conf ST ST_conf
alpha -15.299824 0.000000 4.418994 0.000000
N -34.136105 0.000000 21.997757 0.000000
M -27.361000 0.000000 14.132351 0.000000
k1 -12.935983 0.000000 3.158998 0.000000
k2 -9.437916 0.000000 1.681523 0.000000
tau1 -23.722173 0.000000 10.623299 0.000000
tau2 -1.619324 0.000000 0.049501 0.000000
tauAch -1.786841 0.000000 0.060273 0.000000
tauNor -26.881717 0.000000 13.641574 0.000000
beta -25.490401 0.000000 12.266024 0.000000
h0 21.851574 0.000000 9.013966 0.000000
mNor -253.880298 0.000000 1216.769945 0.000000
mAch -31.102198 0.000000 18.261340 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 6.118852 0.000000
alpha M -17.415472 0.000000
alpha k1 -67.522892 0.000000
alpha k2 -79.673941 0.000000
alpha tau1 -30.055473 0.000000
alpha tau2 -106.832971 0.000000
alpha tauAch -106.251078 0.000000
alpha tauNor -19.080331 0.000000
alpha beta -23.913273 0.000000
alpha h0 -188.362592 0.000000
alpha mNor 769.432659 0.000000
alpha mAch -4.419870 0.000000
N M 21.071165 0.000000
N k1 1.060636 0.000000
N k2 -3.791918 0.000000
N tau1 16.023348 0.000000
N tau2 -14.637947 0.000000
N tauAch -14.405567 0.000000
N tauNor 20.406299 0.000000
N beta 18.476252 0.000000
N h0 -47.197015 0.000000
N mNor 335.301028 0.000000
N mAch 26.260993 0.000000
M k1 24.160689 0.000000
M k2 23.691166 0.000000
M tau1 25.608448 0.000000
M tau2 22.641727 0.000000
M tauAch 22.664212 0.000000
M tauNor 26.032533 0.000000
M beta 25.845786 0.000000
M h0 19.491382 0.000000
M mNor 56.501071 0.000000
M mAch 26.599021 0.000000
k1 k2 37.010862 0.000000
k1 tau1 24.433087 0.000000
k1 tau2 43.895399 0.000000
k1 tauAch 43.747895 0.000000
k1 tauNor 21.651001 0.000000
k1 beta 22.876102 0.000000
k1 h0 64.562325 0.000000
k1 mNor -178.228986 0.000000
k1 mAch 17.934724 0.000000
k2 tau1 -24.319344 0.000000
k2 tau2 -81.463673 0.000000
k2 tauAch -81.030579 0.000000
k2 tauNor -16.150713 0.000000
k2 beta -19.747798 0.000000
k2 h0 -142.144934 0.000000
k2 mNor 570.727558 0.000000
k2 mAch -5.239153 0.000000
tau1 tau2 87.395289 0.000000
tau1 tauAch 87.091923 0.000000
tau1 tauNor 41.646037 0.000000
tau1 beta 44.165659 0.000000
tau1 h0 129.900212 0.000000
tau1 mNor -369.439938 0.000000
tau1 mAch 34.002904 0.000000
tau2 tauAch 22.041745 0.000000
tau2 tauNor 7.395719 0.000000
tau2 beta 8.207728 0.000000
tau2 h0 35.837742 0.000000
tau2 mNor -125.086587 0.000000
tau2 mAch 4.932536 0.000000
tauAch tauNor -23.245362 0.000000
tauAch beta -26.764229 0.000000
tauAch h0 -146.499835 0.000000
tauAch mNor 550.871217 0.000000
tauAch mAch -12.571075 0.000000
tauNor beta 108.251075 0.000000
tauNor h0 449.492562 0.000000
tauNor mNor -1537.985870 0.000000
tauNor mAch 67.801180 0.000000
beta h0 -492.627117 0.000000
beta mNor 1944.005552 0.000000
beta mAch -24.676533 0.000000
h0 mNor 60.247906 0.000000
h0 mAch -23.998380 0.000000
mNor mAch 246.830996 0.000000
