Parameter S1 S1_conf ST ST_conf
alpha 0.878740 0.000000 0.128162 0.000000
N 1.097929 0.000000 0.200072 0.000000
M 0.508515 0.000000 0.042919 0.000000
k1 -0.965430 0.000000 0.154696 0.000000
k2 0.857605 0.000000 0.122071 0.000000
tau1 9.309362 0.000000 14.383941 0.000000
tau2 -0.528301 0.000000 0.046323 0.000000
tauAch 5.547161 0.000000 5.107163 0.000000
tauNor -0.644216 0.000000 0.068881 0.000000
beta 0.434741 0.000000 0.031369 0.000000
h0 0.084724 0.000000 0.001191 0.000000
mNor 6.679694 0.000000 7.405446 0.000000
mAch 0.744424 0.000000 0.091977 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.269208 0.000000
alpha M -0.831324 0.000000
alpha k1 -2.237009 0.000000
alpha k2 -0.498401 0.000000
alpha tau1 7.561938 0.000000
alpha tau2 -1.820124 0.000000
alpha tauAch 3.973973 0.000000
alpha tauNor -1.930670 0.000000
alpha beta -0.901682 0.000000
alpha h0 -1.235489 0.000000
alpha mNor 5.054056 0.000000
alpha mAch -0.606341 0.000000
N M -1.157775 0.000000
N k1 0.616437 0.000000
N k2 -1.577981 0.000000
N tau1 -11.751497 0.000000
N tau2 0.090257 0.000000
N tauAch -7.222875 0.000000
N tauNor 0.229785 0.000000
N beta -1.068972 0.000000
N h0 -0.647652 0.000000
N mNor -8.586123 0.000000
N mAch -1.441743 0.000000
M k1 2.500958 0.000000
M k2 -1.351221 0.000000
M tau1 -19.210265 0.000000
M tau2 1.577279 0.000000
M tauAch -11.260520 0.000000
M tauNor 1.822213 0.000000
M beta -0.457684 0.000000
M h0 0.281921 0.000000
M mNor -13.653627 0.000000
M mAch -1.112063 0.000000
k1 k2 0.511361 0.000000
k1 tau1 -9.111502 0.000000
k1 tau2 2.089304 0.000000
k1 tauAch -4.827997 0.000000
k1 tauNor 2.221280 0.000000
k1 beta 0.992820 0.000000
k1 h0 1.391336 0.000000
k1 mNor -6.117458 0.000000
k1 mAch 0.640225 0.000000
k2 tau1 -20.423843 0.000000
k2 tau2 1.324604 0.000000
k2 tauAch -12.106622 0.000000
k2 tauNor 1.580861 0.000000
k2 beta -0.804424 0.000000
k2 h0 -0.030631 0.000000
k2 mNor -14.610349 0.000000
k2 mAch -1.489052 0.000000
tau1 tau2 -8.639439 0.000000
tau1 tauAch -12.762732 0.000000
tau1 tauNor -8.560770 0.000000
tau1 beta -9.293036 0.000000
tau1 h0 -9.055486 0.000000
tau1 mNor -13.531359 0.000000
tau1 mAch -9.503211 0.000000
tau2 tauAch -5.131198 0.000000
tau2 tauNor 1.755119 0.000000
tau2 beta 0.555057 0.000000
tau2 h0 0.944360 0.000000
tau2 mNor -6.390850 0.000000
tau2 mAch 0.210614 0.000000
tauAch tauNor -4.598449 0.000000
tauAch beta -5.526471 0.000000
tauAch h0 -5.225418 0.000000
tauAch mNor -10.897818 0.000000
tauAch mAch -5.792832 0.000000
tauNor beta 0.563351 0.000000
tauNor h0 -0.613233 0.000000
tauNor mNor 21.555846 0.000000
tauNor mAch 1.604357 0.000000
beta h0 0.225157 0.000000
beta mNor -11.408964 0.000000
beta mAch -0.938613 0.000000
h0 mNor -6.153103 0.000000
h0 mAch -0.363349 0.000000
mNor mAch -7.004312 0.000000
