Parameter S1 S1_conf ST ST_conf
alpha 0.122158 0.000000 0.003878 0.000000
N 0.598753 0.000000 0.093160 0.000000
M 17.907599 0.000000 83.331023 0.000000
k1 1.372068 0.000000 0.489197 0.000000
k2 0.913426 0.000000 0.216810 0.000000
tau1 0.702798 0.000000 0.128349 0.000000
tau2 0.884090 0.000000 0.203107 0.000000
tauAch 1.368893 0.000000 0.486935 0.000000
tauNor 0.727007 0.000000 0.137344 0.000000
beta 0.827390 0.000000 0.177890 0.000000
h0 0.804571 0.000000 0.168213 0.000000
mNor 0.696681 0.000000 0.126125 0.000000
mAch 0.886510 0.000000 0.204221 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 0.015656 0.000000
alpha M -9.473853 0.000000
alpha k1 -0.408311 0.000000
alpha k2 -0.156862 0.000000
alpha tau1 -0.041386 0.000000
alpha tau2 -0.140779 0.000000
alpha tauAch -0.406570 0.000000
alpha tauNor -0.054659 0.000000
alpha beta -0.109693 0.000000
alpha h0 -0.097183 0.000000
alpha mNor -0.038033 0.000000
alpha mAch -0.142106 0.000000
N M -15.578766 0.000000
N k1 -1.057128 0.000000
N k2 -0.654344 0.000000
N tau1 -0.469369 0.000000
N tau2 -0.628581 0.000000
N tauAch -1.054339 0.000000
N tauNor -0.490630 0.000000
N beta -0.578786 0.000000
N h0 -0.558746 0.000000
N mNor -0.463997 0.000000
N mAch -0.630706 0.000000
M k1 -18.342056 0.000000
M k2 -17.960289 0.000000
M tau1 -17.784966 0.000000
M tau2 -17.935870 0.000000
M tauAch -18.339412 0.000000
M tauNor -17.805117 0.000000
M beta -17.888674 0.000000
M h0 -17.869680 0.000000
M mNor -17.779874 0.000000
M mAch -17.937885 0.000000
k1 k2 -1.431886 0.000000
k1 tau1 -1.232845 0.000000
k1 tau2 -1.404164 0.000000
k1 tauAch -1.862299 0.000000
k1 tauNor -1.255723 0.000000
k1 beta -1.350583 0.000000
k1 h0 -1.329019 0.000000
k1 mNor -1.227065 0.000000
k1 mAch -1.406451 0.000000
k2 tau1 -0.759100 0.000000
k2 tau2 -0.949003 0.000000
k2 tauAch -1.456835 0.000000
k2 tauNor -0.784459 0.000000
k2 beta -0.889610 0.000000
k2 h0 -0.865707 0.000000
k2 mNor -0.752692 0.000000
k2 mAch -0.951538 0.000000
tau1 tau2 -0.671601 0.000000
tau1 tauAch -0.226288 0.000000
tau1 tauNor -0.815888 0.000000
tau1 beta -0.723682 0.000000
tau1 h0 -0.744643 0.000000
tau1 mNor -0.843744 0.000000
tau1 mAch -0.669378 0.000000
tau2 tauAch -1.576899 0.000000
tau2 tauNor -0.719666 0.000000
tau2 beta -0.853726 0.000000
tau2 h0 -0.823251 0.000000
tau2 mNor -0.679166 0.000000
tau2 mAch -0.932681 0.000000
tauAch tauNor -1.251086 0.000000
tauAch beta -1.347138 0.000000
tauAch h0 -1.325303 0.000000
tauAch mNor -1.222069 0.000000
tauAch mAch -1.403708 0.000000
tauNor beta -0.709290 0.000000
tauNor h0 -0.691508 0.000000
tauNor mNor -0.607432 0.000000
tauNor mAch -0.755361 0.000000
beta h0 -0.766125 0.000000
beta mNor -0.621029 0.000000
beta mAch -0.876321 0.000000
h0 mNor -0.658046 0.000000
h0 mAch -0.839314 0.000000
mNor mAch -0.726599 0.000000
