Parameter S1 S1_conf ST ST_conf
alpha 0.396352 0.000000 0.021074 0.000000
N 0.146158 0.000000 0.002866 0.000000
M 1.072016 0.000000 0.154167 0.000000
k1 -0.050321 0.000000 0.000340 0.000000
k2 0.261785 0.000000 0.009193 0.000000
tau1 0.376563 0.000000 0.019022 0.000000
tau2 0.074069 0.000000 0.000736 0.000000
tauAch 1.635729 0.000000 0.358932 0.000000
tauNor 0.866772 0.000000 0.100786 0.000000
beta 0.163686 0.000000 0.003594 0.000000
h0 0.477771 0.000000 0.030622 0.000000
mNor -0.478336 0.000000 0.030694 0.000000
mAch -0.308148 0.000000 0.012738 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.410131 0.000000
alpha M -1.459586 0.000000
alpha k1 -0.187422 0.000000
alpha k2 -0.541193 0.000000
alpha tau1 -0.671293 0.000000
alpha tau2 -0.328418 0.000000
alpha tauAch -2.098552 0.000000
alpha tauNor -1.226944 0.000000
alpha beta -0.429999 0.000000
alpha h0 -0.786012 0.000000
alpha mNor 0.297731 0.000000
alpha mAch 0.104823 0.000000
N M -1.132695 0.000000
N k1 0.047700 0.000000
N k2 -0.280551 0.000000
N tau1 -0.401266 0.000000
N tau2 -0.083125 0.000000
N tauAch -1.725569 0.000000
N tauNor -0.916835 0.000000
N beta -0.177378 0.000000
N h0 -0.507710 0.000000
N mNor 0.497856 0.000000
N mAch 0.318864 0.000000
M k1 -0.885966 0.000000
M k2 -1.200996 0.000000
M tau1 -1.316849 0.000000
M tau2 -1.011521 0.000000
M tauAch -2.587811 0.000000
M tauNor -1.811651 0.000000
M beta -1.101978 0.000000
M h0 -1.419005 0.000000
M mNor -0.453942 0.000000
M mAch -0.625724 0.000000
k1 k2 -0.052882 0.000000
k1 tau1 -0.145582 0.000000
k1 tau2 0.098726 0.000000
k1 tauAch -1.162542 0.000000
k1 tauNor -0.541497 0.000000
k1 beta 0.026347 0.000000
k1 h0 -0.227322 0.000000
k1 mNor 0.544874 0.000000
k1 mAch 0.407422 0.000000
k2 tau1 -0.292105 0.000000
k2 tau2 -0.254293 0.000000
k2 tauAch -0.449500 0.000000
k2 tauNor -0.353381 0.000000
k2 beta -0.265495 0.000000
k2 h0 -0.304756 0.000000
k2 mNor -0.185242 0.000000
k2 mAch -0.206516 0.000000
tau1 tau2 -0.313265 0.000000
tau1 tauAch -1.962580 0.000000
tau1 tauNor -1.150463 0.000000
tau1 beta -0.407913 0.000000
tau1 h0 -0.739627 0.000000
tau1 mNor 0.270145 0.000000
tau1 mAch 0.090405 0.000000
tau2 tauAch -1.533651 0.000000
tau2 tauNor -0.786274 0.000000
tau2 beta -0.102920 0.000000
tau2 h0 -0.408190 0.000000
tau2 mNor 0.521085 0.000000
tau2 mAch 0.355673 0.000000
tauAch tauNor -2.414298 0.000000
tauAch beta -1.667268 0.000000
tauAch h0 -2.000984 0.000000
tauAch mNor -0.985120 0.000000
tauAch mAch -1.165945 0.000000
tauNor beta -0.895931 0.000000
tauNor h0 -1.204453 0.000000
tauNor mNor -0.265279 0.000000
tauNor mAch -0.432453 0.000000
beta h0 -0.588912 0.000000
beta mNor 0.593748 0.000000
beta mAch 0.383233 0.000000
h0 mNor 0.115246 0.000000
h0 mAch -0.049572 0.000000
mNor mAch 1.308977 0.000000
