Parameter S1 S1_conf ST ST_conf
alpha -0.008722 0.000000 0.000009 0.000000
N -0.004525 0.000000 0.000003 0.000000
M -0.008027 0.000000 0.000008 0.000000
k1 -0.017698 0.000000 0.000039 0.000000
k2 -0.000407 0.000000 0.000000 0.000000
tau1 0.002748 0.000000 0.000001 0.000000
tau2 -0.013148 0.000000 0.000022 0.000000
tauAch -0.010849 0.000000 0.000015 0.000000
tauNor -0.002400 0.000000 0.000001 0.000000
beta -0.008608 0.000000 0.000009 0.000000
h0 0.049688 0.000000 0.000307 0.000000
mNor -0.036681 0.000000 0.000167 0.000000
mAch 0.000743 0.000000 0.000000 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 0.004274 0.000000
alpha M 0.007777 0.000000
alpha k1 0.017452 0.000000
alpha k2 0.000155 0.000000
alpha tau1 -0.003001 0.000000
alpha tau2 0.012900 0.000000
alpha tauAch 0.010601 0.000000
alpha tauNor 0.002149 0.000000
alpha beta 0.008359 0.000000
alpha h0 -0.049954 0.000000
alpha mNor 0.036441 0.000000
alpha mAch -0.000995 0.000000
N M 0.003554 0.000000
N k1 0.013495 0.000000
N k2 -0.004278 0.000000
N tau1 -0.007522 0.000000
N tau2 0.008818 0.000000
N tauAch 0.006455 0.000000
N tauNor -0.002230 0.000000
N beta 0.004152 0.000000
N h0 -0.055770 0.000000
N mNor 0.033008 0.000000
N mAch -0.005460 0.000000
M k1 0.016756 0.000000
M k2 -0.000539 0.000000
M tau1 -0.003695 0.000000
M tau2 0.012204 0.000000
M tauAch 0.009906 0.000000
M tauNor 0.001454 0.000000
M beta 0.007664 0.000000
M h0 -0.050644 0.000000
M mNor 0.035743 0.000000
M mAch -0.001689 0.000000
k1 k2 0.009165 0.000000
k1 tau1 0.006021 0.000000
k1 tau2 0.021860 0.000000
k1 tauAch 0.019570 0.000000
k1 tauNor 0.011151 0.000000
k1 beta 0.017337 0.000000
k1 h0 -0.040750 0.000000
k1 mNor 0.045309 0.000000
k1 mAch 0.008019 0.000000
k2 tau1 -0.011298 0.000000
k2 tau2 0.004579 0.000000
k2 tauAch 0.002283 0.000000
k2 tauNor -0.006156 0.000000
k2 beta 0.000045 0.000000
k2 h0 -0.058183 0.000000
k2 mNor 0.028085 0.000000
k2 mAch -0.009295 0.000000
tau1 tau2 0.001438 0.000000
tau1 tauAch -0.000865 0.000000
tau1 tauNor -0.009335 0.000000
tau1 beta -0.003112 0.000000
tau1 h0 -0.061546 0.000000
tau1 mNor 0.025028 0.000000
tau1 mAch -0.012485 0.000000
tau2 tauAch 0.015008 0.000000
tau2 tauNor 0.006639 0.000000
tau2 beta 0.012788 0.000000
tau2 h0 -0.044949 0.000000
tau2 mNor 0.040593 0.000000
tau2 mAch 0.003527 0.000000
tauAch tauNor 0.004293 0.000000
tauAch beta 0.010487 0.000000
tauAch h0 -0.047675 0.000000
tauAch mNor 0.038497 0.000000
tauAch mAch 0.001158 0.000000
tauNor beta 0.002040 0.000000
tauNor h0 -0.055689 0.000000
tauNor mNor 0.029841 0.000000
tauNor mAch -0.007220 0.000000
beta h0 -0.053962 0.000000
beta mNor 0.038166 0.000000
beta mAch -0.001753 0.000000
h0 mNor -0.022006 0.000000
h0 mAch -0.059391 0.000000
mNor mAch 0.026889 0.000000
