Parameter S1 S1_conf ST ST_conf
alpha -1.043623 0.000000 0.117834 0.000000
N -1.780385 0.000000 0.342936 0.000000
M -1.074721 0.000000 0.124962 0.000000
k1 54.176290 0.000000 317.543702 0.000000
k2 -8.908320 0.000000 8.585717 0.000000
tau1 -1.225820 0.000000 0.162569 0.000000
tau2 0.406290 0.000000 0.017859 0.000000
tauAch -1.378457 0.000000 0.205575 0.000000
tauNor -0.891261 0.000000 0.085940 0.000000
beta 11.256883 0.000000 13.709489 0.000000
h0 3.281527 0.000000 1.165029 0.000000
mNor 2.741913 0.000000 0.813378 0.000000
mAch -1.508017 0.000000 0.246035 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 2.199641 0.000000
alpha M 1.640291 0.000000
alpha k1 -42.154832 0.000000
alpha k2 7.849651 0.000000
alpha tau1 1.760060 0.000000
alpha tau2 0.466357 0.000000
alpha tauAch 1.881049 0.000000
alpha tauNor 1.494870 0.000000
alpha beta -8.134446 0.000000
alpha h0 -1.812721 0.000000
alpha mNor -1.384993 0.000000
alpha mAch 1.983746 0.000000
N M 2.400895 0.000000
N k1 -43.144142 0.000000
N k2 8.858361 0.000000
N tau1 2.525449 0.000000
N tau2 1.180053 0.000000
N tauAch 2.651272 0.000000
N tauNor 2.249662 0.000000
N beta -7.764410 0.000000
N h0 -1.190089 0.000000
N mNor -0.745270 0.000000
N mAch 2.758073 0.000000
M k1 -26.060377 0.000000
M k2 5.349926 0.000000
M tau1 1.524752 0.000000
M tau2 0.712112 0.000000
M tauAch 1.600751 0.000000
M tauNor 1.358172 0.000000
M beta -4.690480 0.000000
M h0 -0.719490 0.000000
M mNor -0.450813 0.000000
M mAch 1.665260 0.000000
k1 k2 -49.741122 0.000000
k1 tau1 -53.709421 0.000000
k1 tau2 -54.552467 0.000000
k1 tauAch -53.630578 0.000000
k1 tauNor -53.882233 0.000000
k1 beta -60.157205 0.000000
k1 h0 -56.037634 0.000000
k1 mNor -55.758904 0.000000
k1 mAch -53.563656 0.000000
k2 tau1 9.819904 0.000000
k2 tau2 8.173816 0.000000
k2 tauAch 9.973848 0.000000
k2 tauNor 9.482479 0.000000
k2 beta -2.769707 0.000000
k2 h0 5.273954 0.000000
k2 mNor 5.818189 0.000000
k2 mAch 10.104517 0.000000
tau1 tau2 0.521433 0.000000
tau1 tauAch 2.247658 0.000000
tau1 tauNor 1.776437 0.000000
tau1 beta -9.973374 0.000000
tau1 h0 -2.259526 0.000000
tau1 mNor -1.737607 0.000000
tau1 mAch 2.372970 0.000000
tau2 tauAch -0.766271 0.000000
tau2 tauNor -0.600265 0.000000
tau2 beta 3.539046 0.000000
tau2 h0 0.821554 0.000000
tau2 mNor 0.637688 0.000000
tau2 mAch -0.810416 0.000000
tauAch tauNor 1.832566 0.000000
tauAch beta -7.857842 0.000000
tauAch h0 -1.496009 0.000000
tauAch mNor -1.065567 0.000000
tauAch mAch 2.324544 0.000000
tauNor beta -12.775351 0.000000
tauNor h0 -3.361981 0.000000
tauNor mNor -2.725071 0.000000
tauNor mAch 2.291152 0.000000
beta h0 -18.061863 0.000000
beta mNor -17.042839 0.000000
beta mAch -9.017125 0.000000
h0 mNor -6.077319 0.000000
h0 mAch -2.199268 0.000000
mNor mAch -1.697106 0.000000
