Parameter S1 S1_conf ST ST_conf
alpha -3.965976 0.000000 1.177789 0.000000
N -0.609595 0.000000 0.027826 0.000000
M 18.669749 0.000000 26.100221 0.000000
k1 -1.485601 0.000000 0.165261 0.000000
k2 -1.262170 0.000000 0.119290 0.000000
tau1 -0.937031 0.000000 0.065747 0.000000
tau2 0.895035 0.000000 0.059986 0.000000
tauAch 50.145586 0.000000 188.292338 0.000000
tauNor -1.288745 0.000000 0.124366 0.000000
beta 0.026247 0.000000 0.000052 0.000000
h0 10.585561 0.000000 8.390638 0.000000
mNor 0.120738 0.000000 0.001092 0.000000
mAch -1.971177 0.000000 0.290950 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 2.840027 0.000000
alpha M -21.289467 0.000000
alpha k1 3.936411 0.000000
alpha k2 3.656771 0.000000
alpha tau1 3.249836 0.000000
alpha tau2 0.956873 0.000000
alpha tauAch -60.683753 0.000000
alpha tauNor 3.690032 0.000000
alpha beta 2.044224 0.000000
alpha h0 -11.171521 0.000000
alpha mNor 1.925962 0.000000
alpha mAch 4.544145 0.000000
N M -21.837925 0.000000
N k1 0.583317 0.000000
N k2 0.334768 0.000000
N tau1 -0.026924 0.000000
N tau2 -2.064953 0.000000
N tauAch -56.852319 0.000000
N tauNor 0.364331 0.000000
N beta -1.098495 0.000000
N h0 -12.844902 0.000000
N mNor -1.203609 0.000000
N mAch 1.123482 0.000000
M k1 -18.685599 0.000000
M k2 -18.835519 0.000000
M tau1 -19.053685 0.000000
M tau2 -20.282984 0.000000
M tauAch -53.329638 0.000000
M tauNor -18.817687 0.000000
M beta -19.700035 0.000000
M h0 -26.785235 0.000000
M mNor -19.763437 0.000000
M mAch -18.359782 0.000000
k1 k2 1.292153 0.000000
k1 tau1 1.037563 0.000000
k1 tau2 -0.396979 0.000000
k1 tauAch -38.961089 0.000000
k1 tauNor 1.312962 0.000000
k1 beta 0.283298 0.000000
k1 h0 -7.984844 0.000000
k1 mNor 0.209310 0.000000
k1 mAch 1.847319 0.000000
k2 tau1 3.236954 0.000000
k2 tau2 9.559886 0.000000
k2 tauAch 179.536236 0.000000
k2 tauNor 2.023096 0.000000
k2 beta 6.561475 0.000000
k2 h0 43.004390 0.000000
k2 mNor 6.887586 0.000000
k2 mAch -0.332151 0.000000
tau1 tau2 -0.887900 0.000000
tau1 tauAch -38.271081 0.000000
tau1 tauNor 0.769679 0.000000
tau1 beta -0.228454 0.000000
tau1 h0 -8.243405 0.000000
tau1 mNor -0.300176 0.000000
tau1 mAch 1.287672 0.000000
tau2 tauAch -65.179282 0.000000
tau2 tauNor -1.169419 0.000000
tau2 beta -2.805924 0.000000
tau2 h0 -15.946956 0.000000
tau2 mNor -2.923517 0.000000
tau2 mAch -0.320135 0.000000
tauAch tauNor -50.393103 0.000000
tauAch beta -51.869369 0.000000
tauAch h0 -63.723693 0.000000
tauAch mNor -51.975448 0.000000
tauAch mAch -49.626977 0.000000
tauNor beta -0.209304 0.000000
tauNor h0 -10.511276 0.000000
tauNor mNor -0.301492 0.000000
tauNor mAch 1.739441 0.000000
beta h0 -10.533116 0.000000
beta mNor -1.442212 0.000000
beta mAch 0.375057 0.000000
h0 mNor -6.669554 0.000000
h0 mAch -11.695412 0.000000
mNor mAch 0.291824 0.000000
