Parameter S1 S1_conf ST ST_conf
alpha 2.466884 0.000000 12.246733 0.000000
N -0.912499 0.000000 1.675667 0.000000
M -1.184390 0.000000 2.823007 0.000000
k1 -2.907293 0.000000 17.009842 0.000000
k2 -1.963165 0.000000 7.755972 0.000000
tau1 -1.204866 0.000000 2.921461 0.000000
tau2 -1.339873 0.000000 3.612852 0.000000
tauAch -1.623229 0.000000 5.302518 0.000000
tauNor -1.708592 0.000000 5.874885 0.000000
beta -1.211071 0.000000 2.951628 0.000000
h0 -2.279612 0.000000 10.457904 0.000000
mNor -0.792501 0.000000 1.263930 0.000000
mAch -1.247328 0.000000 3.131007 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -2.258758 0.000000
alpha M -2.428762 0.000000
alpha k1 -3.506037 0.000000
alpha k2 -2.915705 0.000000
alpha tau1 -2.441565 0.000000
alpha tau2 -2.525981 0.000000
alpha tauAch -2.703154 0.000000
alpha tauNor -2.756528 0.000000
alpha beta -2.445444 0.000000
alpha h0 -3.113569 0.000000
alpha mNor -2.183727 0.000000
alpha mAch -2.468115 0.000000
N M 0.813094 0.000000
N k1 3.622127 0.000000
N k2 2.082814 0.000000
N tau1 0.846478 0.000000
N tau2 1.066595 0.000000
N tauAch 1.528580 0.000000
N tauNor 1.667757 0.000000
N beta 0.856594 0.000000
N h0 2.598752 0.000000
N mNor 0.174156 0.000000
N mAch 0.915709 0.000000
M k1 3.734586 0.000000
M k2 2.285844 0.000000
M tau1 1.122253 0.000000
M tau2 1.329419 0.000000
M tauAch 1.764221 0.000000
M tauNor 1.895208 0.000000
M beta 1.131774 0.000000
M h0 2.771425 0.000000
M mNor 0.489490 0.000000
M mAch 1.187410 0.000000
k1 k2 4.240420 0.000000
k1 tau1 2.832087 0.000000
k1 tau2 3.082827 0.000000
k1 tauAch 3.609082 0.000000
k1 tauNor 3.767621 0.000000
k1 beta 2.843611 0.000000
k1 h0 4.828135 0.000000
k1 mNor 2.066233 0.000000
k1 mAch 2.910949 0.000000
k2 tau1 1.940750 0.000000
k2 tau2 2.015481 0.000000
k2 tauAch 2.172328 0.000000
k2 tauNor 2.219579 0.000000
k2 beta 1.944185 0.000000
k2 h0 2.535658 0.000000
k2 mNor 1.712493 0.000000
k2 mAch 1.964254 0.000000
tau1 tau2 1.287234 0.000000
tau1 tauAch 1.534177 0.000000
tau1 tauNor 1.608570 0.000000
tau1 beta 1.174983 0.000000
tau1 h0 2.106210 0.000000
tau1 mNor 0.810203 0.000000
tau1 mAch 1.206581 0.000000
tau2 tauAch 1.395138 0.000000
tau2 tauNor 1.407622 0.000000
tau2 beta 1.334858 0.000000
tau2 h0 1.491136 0.000000
tau2 mNor 1.273642 0.000000
tau2 mAch 1.340161 0.000000
tauAch tauNor -7.489654 0.000000
tauAch beta 2.297773 0.000000
tauAch h0 -18.722980 0.000000
tauAch mNor 10.532021 0.000000
tauAch mAch 1.584504 0.000000
tauNor beta 1.635554 0.000000
tauNor h0 3.911639 0.000000
tauNor mNor 0.743966 0.000000
tauNor mAch 1.712785 0.000000
beta h0 0.958819 0.000000
beta mNor 1.321521 0.000000
beta mAch 1.210590 0.000000
h0 mNor 1.581901 0.000000
h0 mAch 2.282645 0.000000
mNor mAch 0.790830 0.000000
