Parameter S1 S1_conf ST ST_conf
alpha 31.412543 0.000000 41.878599 0.000000
N -46.505041 0.000000 91.788026 0.000000
M -20.746602 0.000000 18.267534 0.000000
k1 -43.098486 0.000000 78.833352 0.000000
k2 -20.008458 0.000000 16.990775 0.000000
tau1 -24.767448 0.000000 26.034454 0.000000
tau2 -11.647053 0.000000 5.757290 0.000000
tauAch -13.563842 0.000000 7.808209 0.000000
tauNor -30.114147 0.000000 38.488156 0.000000
beta -18.273413 0.000000 14.171810 0.000000
h0 8.001381 0.000000 2.717164 0.000000
mNor -32.569239 0.000000 45.019553 0.000000
mAch -42.542279 0.000000 76.811714 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 7.335134 0.000000
alpha M -28.490615 0.000000
alpha k1 2.597177 0.000000
alpha k2 -29.517253 0.000000
alpha tau1 -22.898281 0.000000
alpha tau2 -41.146590 0.000000
alpha tauAch -38.480652 0.000000
alpha tauNor -15.461901 0.000000
alpha beta -31.930414 0.000000
alpha h0 -68.474327 0.000000
alpha mNor -12.047273 0.000000
alpha mAch 1.823583 0.000000
N M 63.652639 0.000000
N k1 246.094158 0.000000
N k2 57.627723 0.000000
N tau1 96.471759 0.000000
N tau2 -10.620095 0.000000
N tauAch 5.025203 0.000000
N tauNor 140.112824 0.000000
N beta 43.465868 0.000000
N h0 -170.995395 0.000000
N mNor 160.151880 0.000000
N mAch 241.554256 0.000000
M k1 37.590820 0.000000
M k2 21.685295 0.000000
M tau1 24.963517 0.000000
M tau2 15.925557 0.000000
M tauAch 17.245933 0.000000
M tauNor 28.646582 0.000000
M beta 20.490113 0.000000
M h0 2.390768 0.000000
M mNor 30.337767 0.000000
M mAch 37.207677 0.000000
k1 k2 42.972888 0.000000
k1 tau1 42.534257 0.000000
k1 tau2 43.743549 0.000000
k1 tauAch 43.566881 0.000000
k1 tauNor 42.041457 0.000000
k1 beta 43.132805 0.000000
k1 h0 45.554524 0.000000
k1 mNor 41.815174 0.000000
k1 mAch 40.895970 0.000000
k2 tau1 33.833679 0.000000
k2 tau2 4.202583 0.000000
k2 tauAch 8.531459 0.000000
k2 tauNor 45.908665 0.000000
k2 beta 19.167553 0.000000
k2 h0 -40.171436 0.000000
k2 mNor 51.453243 0.000000
k2 mAch 73.976354 0.000000
tau1 tau2 14.324746 0.000000
tau1 tauAch 17.184769 0.000000
tau1 tauNor 41.879322 0.000000
tau1 beta 24.211875 0.000000
tau1 h0 -14.992495 0.000000
tau1 mNor 45.542540 0.000000
tau1 mAch 60.423218 0.000000
tau2 tauAch 1.477241 0.000000
tau2 tauNor 34.597325 0.000000
tau2 beta 10.901924 0.000000
tau2 h0 -41.678579 0.000000
tau2 mNor 39.510397 0.000000
tau2 mAch 59.468211 0.000000
tauAch tauNor 46.004884 0.000000
tauAch beta 12.510576 0.000000
tauAch h0 -61.813874 0.000000
tauAch mNor 52.949690 0.000000
tauAch mAch 81.160784 0.000000
tauNor beta 29.697699 0.000000
tauNor h0 0.310738 0.000000
tauNor mNor 45.686821 0.000000
tauNor mAch 56.841135 0.000000
beta h0 680.682484 0.000000
beta mNor -327.844037 0.000000
beta mAch -575.759275 0.000000
h0 mNor 1.650764 0.000000
h0 mAch 8.564353 0.000000
mNor mAch 43.130383 0.000000
