Parameter S1 S1_conf ST ST_conf
alpha 1.098418 0.000000 0.830691 0.000000
N 1.637322 0.000000 1.845749 0.000000
M 1.198157 0.000000 0.988398 0.000000
k1 1.168154 0.000000 0.939517 0.000000
k2 1.019925 0.000000 0.716210 0.000000
tau1 1.068781 0.000000 0.786469 0.000000
tau2 0.989212 0.000000 0.673725 0.000000
tauAch 1.825695 0.000000 2.294883 0.000000
tauNor 0.685781 0.000000 0.323798 0.000000
beta 1.101659 0.000000 0.835600 0.000000
h0 0.546389 0.000000 0.205545 0.000000
mNor 1.164035 0.000000 0.932903 0.000000
mAch 1.174717 0.000000 0.950102 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -1.779073 0.000000
alpha M -1.325595 0.000000
alpha k1 -1.294614 0.000000
alpha k2 -1.141554 0.000000
alpha tau1 -1.192002 0.000000
alpha tau2 -1.109840 0.000000
alpha tauAch -1.973584 0.000000
alpha tauNor -0.796520 0.000000
alpha beta -1.225952 0.000000
alpha h0 -0.652585 0.000000
alpha mNor -1.290361 0.000000
alpha mAch -1.301391 0.000000
N M -1.729484 0.000000
N k1 -1.716916 0.000000
N k2 -1.654822 0.000000
N tau1 -1.675288 0.000000
N tau2 -1.641956 0.000000
N tauAch -1.992362 0.000000
N tauNor -1.514848 0.000000
N beta -1.689061 0.000000
N h0 -1.456456 0.000000
N mNor -1.715190 0.000000
N mAch -1.719665 0.000000
M k1 -1.101494 0.000000
M k2 -1.176905 0.000000
M tau1 -1.152049 0.000000
M tau2 -1.192530 0.000000
M tauAch -0.766974 0.000000
M tauNor -1.346899 0.000000
M beta -1.135323 0.000000
M h0 -1.417813 0.000000
M mNor -1.103589 0.000000
M mAch -1.098155 0.000000
k1 k2 -1.169774 0.000000
k1 tau1 -1.171668 0.000000
k1 tau2 -1.168583 0.000000
k1 tauAch -1.201010 0.000000
k1 tauNor -1.156820 0.000000
k1 beta -1.172942 0.000000
k1 h0 -1.151417 0.000000
k1 mNor -1.175360 0.000000
k1 mAch -1.175774 0.000000
k2 tau1 -0.973725 0.000000
k2 tau2 -1.014286 0.000000
k2 tauAch -0.587887 0.000000
k2 tauNor -1.168961 0.000000
k2 beta -0.956966 0.000000
k2 h0 -1.240016 0.000000
k2 mNor -0.925169 0.000000
k2 mAch -0.919724 0.000000
tau1 tau2 -1.074479 0.000000
tau1 tauAch -1.505395 0.000000
tau1 tauNor -0.918166 0.000000
tau1 beta -1.132407 0.000000
tau1 h0 -0.846358 0.000000
tau1 mNor -1.164540 0.000000
tau1 mAch -1.170042 0.000000
tau2 tauAch 50.041074 0.000000
tau2 tauNor -18.592652 0.000000
tau2 beta 6.447199 0.000000
tau2 h0 -26.985374 0.000000
tau2 mNor 10.202846 0.000000
tau2 mAch 10.845966 0.000000
tauAch tauNor -2.082060 0.000000
tauAch beta -1.717396 0.000000
tauAch h0 -2.204287 0.000000
tauAch mNor -1.662701 0.000000
tauAch mAch -1.653335 0.000000
tauNor beta -0.890947 0.000000
tauNor h0 0.031438 0.000000
tauNor mNor -0.994563 0.000000
tauNor mAch -1.012306 0.000000
beta h0 -1.090439 0.000000
beta mNor -1.106489 0.000000
beta mAch -1.106767 0.000000
h0 mNor 0.752185 0.000000
h0 mAch 0.826804 0.000000
mNor mAch -1.263606 0.000000
