Parameter S1 S1_conf ST ST_conf
alpha -0.405144 0.000000 0.016495 0.000000
N -1.078237 0.000000 0.116834 0.000000
M -0.478290 0.000000 0.022989 0.000000
k1 0.693179 0.000000 0.048287 0.000000
k2 -1.865643 0.000000 0.349781 0.000000
tau1 -0.596346 0.000000 0.035739 0.000000
tau2 -5.037962 0.000000 2.550641 0.000000
tauAch 0.310396 0.000000 0.009682 0.000000
tauNor -0.293152 0.000000 0.008636 0.000000
beta -2.796594 0.000000 0.785956 0.000000
h0 -1.423879 0.000000 0.203744 0.000000
mNor 3.912351 0.000000 1.538208 0.000000
mAch -0.104602 0.000000 0.001100 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 0.856367 0.000000
alpha M 0.376336 0.000000
alpha k1 -0.560982 0.000000
alpha k2 1.486388 0.000000
alpha tau1 0.470796 0.000000
alpha tau2 4.024629 0.000000
alpha tauAch -0.254708 0.000000
alpha tauNor 0.228203 0.000000
alpha beta 2.231262 0.000000
alpha h0 1.132923 0.000000
alpha mNor -3.136711 0.000000
alpha mAch 0.077341 0.000000
N M 1.481745 0.000000
N k1 14.610623 0.000000
N k2 -14.066589 0.000000
N tau1 0.158663 0.000000
N tau2 -49.619365 0.000000
N tauAch 10.320695 0.000000
N tauNor 3.556626 0.000000
N beta -24.499927 0.000000
N h0 -9.115651 0.000000
N mNor 50.688490 0.000000
N mAch 5.669734 0.000000
M k1 -0.427959 0.000000
M k2 1.492522 0.000000
M tau1 0.539873 0.000000
M tau2 3.873452 0.000000
M tauAch -0.140667 0.000000
M tauNor 0.312315 0.000000
M beta 2.191231 0.000000
M h0 1.160963 0.000000
M mNor -2.844054 0.000000
M mAch 0.170802 0.000000
k1 k2 2.711957 0.000000
k1 tau1 -0.486424 0.000000
k1 tau2 10.705580 0.000000
k1 tauAch -2.771237 0.000000
k1 tauNor -1.250416 0.000000
k1 beta 5.057770 0.000000
k1 h0 1.598796 0.000000
k1 mNor -11.847461 0.000000
k1 mAch -1.725523 0.000000
k2 tau1 1.880394 0.000000
k2 tau2 2.678856 0.000000
k2 tauAch 1.717390 0.000000
k2 tauNor 1.825889 0.000000
k2 beta 2.275929 0.000000
k2 h0 2.029158 0.000000
k2 mNor 1.069872 0.000000
k2 mAch 1.791994 0.000000
tau1 tau2 0.797582 0.000000
tau1 tauAch 0.559660 0.000000
tau1 tauNor 0.586509 0.000000
tau1 beta 0.697875 0.000000
tau1 h0 0.636809 0.000000
tau1 mNor 0.399427 0.000000
tau1 mAch 0.578121 0.000000
tau2 tauAch 4.522530 0.000000
tau2 tauNor 4.899747 0.000000
tau2 beta 6.464399 0.000000
tau2 h0 5.606452 0.000000
tau2 mNor 2.271308 0.000000
tau2 mAch 4.781904 0.000000
tauAch tauNor -0.314573 0.000000
tauAch beta -0.267281 0.000000
tauAch h0 -0.293213 0.000000
tauAch mNor -0.394019 0.000000
tauAch mAch -0.318135 0.000000
tauNor beta 2.848743 0.000000
tauNor h0 1.311653 0.000000
tauNor mNor -4.663558 0.000000
tauNor mAch -0.165599 0.000000
beta h0 3.253326 0.000000
beta mNor 0.573830 0.000000
beta mAch 2.590874 0.000000
h0 mNor -3.723006 0.000000
h0 mAch 0.947528 0.000000
mNor mAch -4.318048 0.000000
